phrase	xlm-roberta-large_vectors
reach entrance	0.2421404868364334	0.06325048953294754	-0.05021024867892265	-0.05266136676073074	0.15036968886852264	-0.23643600940704346	-0.3172568678855896	0.01575085148215294	0.20270903408527374	0.09601086378097534	0.21249639987945557	0.17106541991233826	0.29039475321769714	-0.12153687328100204	-0.20174995064735413	-0.06765463948249817	0.05512488633394241	0.04636122286319733	0.01792462356388569	-0.026210427284240723	0.04071236401796341	-0.05138586834073067	0.04537589102983475	-0.10289706289768219	0.0007849510875530541	0.1769121140241623	0.11523754894733429	-0.17535045742988586	-0.31401917338371277	-0.06932288408279419	0.17942148447036743	0.16783078014850616	-0.7204033136367798	0.3476019501686096	0.059523481875658035	0.025903765112161636	-0.13837596774101257	-0.0344693660736084	0.07376239448785782	0.2133897840976715	-0.07287467271089554	-0.13164418935775757	0.10177912563085556	-0.21095839142799377	0.12311220169067383	-0.22842931747436523	0.4484773278236389	-0.6483157873153687	-0.12106537818908691	-0.10690579563379288	-0.022903267294168472	0.20501618087291718	-0.3811151385307312	0.17574460804462433	-0.2493431270122528	-0.012367172166705132	0.48742732405662537	0.13052791357040405	0.0749223381280899	-0.03193040192127228	-0.09410957247018814	-0.29226750135421753	0.03358843922615051	0.06717570871114731	-0.048367876559495926	-0.11534063518047333	0.07360150665044785	-0.14192214608192444	0.05076751857995987	0.312643826007843	0.023611145094037056	0.042339082807302475	-0.1052931547164917	-0.010762977413833141	0.05885859206318855	-0.19015955924987793	0.3350144326686859	0.1268666833639145	0.46781477332115173	0.26827865839004517	-0.11120949685573578	-0.0755758136510849	0.1865602284669876	0.026662254706025124	-0.021896997466683388	0.4581489562988281	0.038298703730106354	-0.20989219844341278	-0.4145600199699402	-0.11620070785284042	-0.0854649543762207	-0.19862967729568481	-0.069393590092659	-0.029784316197037697	0.2669176757335663	-0.12575842440128326	0.46681874990463257	-0.1958218365907669	-0.11633734405040741	0.16232672333717346	0.0613558366894722	0.056414831429719925	-0.12180886417627335	-0.09832663089036942	0.22013702988624573	-0.03900134190917015	0.15665391087532043	-0.018492478877305984	0.14086925983428955	0.5603472590446472	0.13848643004894257	0.24572059512138367	-0.22384223341941833	-0.07452718168497086	0.042157985270023346	0.13880512118339539	0.2824970483779907	-0.04478617385029793	0.17581084370613098	-0.1981348991394043	-0.12208731472492218	0.5154454112052917	-0.5908260941505432	-0.05609331652522087	0.11502031981945038	-0.2860972285270691	0.04643665999174118	-0.11193086206912994	-0.017181092873215675	-0.02891460619866848	0.1549413502216339	-0.44086408615112305	-0.11824144423007965	-0.08942723274230957	-0.10039231926202774	0.1592440903186798	-0.04290751740336418	0.12530644237995148	-0.027736550197005272	-0.41592368483543396	-0.17356261610984802	0.053113508969545364	0.13710929453372955	-0.0804164782166481	-0.06093233823776245	0.4458079934120178	-0.25315576791763306	0.014212670736014843	0.13581806421279907	0.09759869426488876	0.19806870818138123	0.015662653371691704	-0.03801249340176582	0.34637942910194397	-0.1344326138496399	-0.5169965028762817	-0.07157941907644272	-0.05477167293429375	0.16770748794078827	-0.018089955672621727	-0.07019950449466705	0.4657554030418396	-0.0429278202354908	-0.021640358492732048	-0.3019040822982788	-0.09431524574756622	-0.011416392400860786	-0.14784252643585205	-0.10969288647174835	-0.7410404086112976	0.2614383101463318	0.12272170931100845	0.09422638267278671	0.317198783159256	-0.13744039833545685	0.08666429668664932	-0.13733743131160736	1.8574250936508179	-0.11564229428768158	0.05550197884440422	0.067316934466362	0.18282446265220642	-0.003103435505181551	0.38036981225013733	-0.06981697678565979	0.0023669966030865908	-0.2303103655576706	-0.07042477279901505	0.16904765367507935	0.2471458613872528	0.11318798363208771	-0.3535585105419159	0.7396429777145386	-0.29606133699417114	0.17513276636600494	-0.056026168167591095	-0.011174341663718224	-0.07222472876310349	-0.03922153636813164	-0.1785677969455719	-0.0511179082095623	0.34337717294692993	0.036110348999500275	-0.009979243390262127	0.06093322113156319	-0.11638738960027695	0.060889553278684616	-0.2202276736497879	0.05034296587109566	0.1422702819108963	-0.23911240696907043	-0.12791429460048676	0.14391544461250305	-0.21159005165100098	0.15007413923740387	-0.12903955578804016	-0.015334166586399078	0.40427225828170776	0.008279457688331604	-0.06510220468044281	0.2089962214231491	-0.34886249899864197	0.18612059950828552	0.2788810431957245	0.2877650558948517	-0.036961302161216736	0.2670602798461914	0.08529510349035263	0.09274531900882721	0.10289126634597778	0.20978030562400818	0.3130318224430084	0.037677641957998276	-0.11620081961154938	-0.4298136830329895	0.17219798266887665	-0.13873633742332458	-0.0875699371099472	0.04634648561477661	0.23285920917987823	0.03398149460554123	-0.08394665271043777	-0.3645011782646179	-0.23141130805015564	0.6585990190505981	-0.11274324357509613	0.2052713930606842	0.34114474058151245	0.05668071657419205	0.14851543307304382	0.12345622479915619	-0.12011466175317764	0.11253545433282852	-0.038913339376449585	0.4039084017276764	0.05374354124069214	-0.07732104510068893	-0.0034225969575345516	0.016358355060219765	-0.2334376871585846	-0.11551648378372192	0.08010321855545044	0.1732756644487381	-0.4887619912624359	0.10032175481319427	-0.1364678591489792	0.46165889501571655	-0.37535974383354187	0.17513692378997803	-0.08520358055830002	-0.007333684712648392	0.0674799233675003	0.1411980539560318	0.020184611901640892	0.12171737849712372	0.1869843602180481	-0.10009893029928207	0.3492465615272522	-0.5058174729347229	0.37016692757606506	-0.09043510258197784	-0.358839213848114	-0.0006710633751936257	-0.26376333832740784	-0.17347824573516846	-0.10046641528606415	0.05530157685279846	-0.3968774974346161	0.23786838352680206	0.07809744775295258	-0.15061387419700623	0.1819126307964325	2.0688297748565674	-0.0655641034245491	-0.1599591225385666	0.13879594206809998	-0.09080088138580322	-0.1348290592432022	-0.06799320876598358	0.19820688664913177	-0.1483532339334488	-0.02964913845062256	-0.07412849366664886	0.06136773154139519	0.27262163162231445	0.06564868986606598	-0.08962828665971756	0.0539010651409626	0.5170347094535828	0.37131062150001526	-0.010475872084498405	-0.010189834050834179	0.09185752272605896	0.16144974529743195	0.19635307788848877	-0.20442184805870056	1.1688661575317383	-0.13179552555084229	-0.010895965620875359	0.034822978079319	-0.03060048818588257	0.1938013732433319	-0.2570970356464386	-0.05274000018835068	0.1702132523059845	0.41629108786582947	0.16256551444530487	-0.03317694738507271	-0.07206132262945175	1.4980268478393555	0.06598196923732758	-0.1327867954969406	-0.08609567582607269	-0.01736718975007534	0.4538957178592682	0.14979968965053558	0.1429387629032135	-0.059030286967754364	0.025649894028902054	-0.07145045697689056	-0.12552401423454285	-0.15527383983135223	-0.11360466480255127	0.11081304401159286	-0.00840019155293703	-0.04801144078373909	-0.37621039152145386	-0.023646753281354904	-0.205485537648201	0.06369014829397202	-0.548861563205719	0.1881231963634491	-0.48663967847824097	0.23124568164348602	-0.06625564396381378	-0.058481477200984955	0.24166500568389893	0.06314815580844879	-0.3572089970111847	-0.18791978061199188	-0.16150899231433868	0.16535304486751556	0.040840230882167816	0.07356617599725723	-0.4343554377555847	0.09518511593341827	0.03744884207844734	-0.17196035385131836	-0.04299262911081314	0.12354805320501328	-0.09868849068880081	0.14973370730876923	0.15416613221168518	-0.22346556186676025	0.1679368019104004	0.026771103963255882	0.39309072494506836	-0.03404267132282257	-0.02891336753964424	-0.11514969915151596	0.12793734669685364	0.15182635188102722	-0.01625864952802658	0.12730789184570312	-0.05662337690591812	0.04830651357769966	24.454151153564453	-0.08047796040773392	-0.2042042762041092	0.0884033814072609	-0.09095267206430435	0.042862046509981155	0.020204029977321625	0.08046301454305649	-0.05470282584428787	0.343824565410614	-0.29378366470336914	0.11826515197753906	0.06853155046701431	-0.030396342277526855	-0.22512125968933105	0.01314758975058794	-0.0326075553894043	-0.14489342272281647	3.696014881134033	-0.06081216409802437	-0.3967464864253998	-0.25962966680526733	-0.3948994576931	-0.009518432430922985	-0.13416430354118347	0.07691438496112823	0.27070939540863037	-0.08150679618120193	0.017279962077736855	0.1461402028799057	-0.15276068449020386	-0.10068396478891373	-0.07825939357280731	-0.2704748213291168	0.18926134705543518	0.30306512117385864	-0.3337570130825043	-0.19965636730194092	0.048167455941438675	0.23287168145179749	-0.16018681228160858	-0.3514942526817322	0.29311037063598633	0.06728942692279816	-0.15020069479942322	-0.20138093829154968	-0.20486918091773987	-0.11000651121139526	0.3441254794597626	0.1708192527294159	-0.21414372324943542	0.06503621488809586	-0.03251095861196518	-0.007552759256213903	0.1866643726825714	0.15091989934444427	0.03758279234170914	0.0088263601064682	-0.06462931632995605	-0.1787061095237732	-0.1009332537651062	1.3510801792144775	-0.15156057476997375	-0.38149720430374146	0.11581792682409286	-0.3511187434196472	0.09327248483896255	-0.06058862805366516	-0.05782167986035347	-0.3990435302257538	0.012105881236493587	-0.09452514350414276	0.011224638670682907	0.12880221009254456	0.26448750495910645	-0.13882805407047272	-0.07667932659387589	-0.0706290677189827	-0.1200951337814331	-0.3499751687049866	-0.10025687515735626	-0.24073128402233124	0.32437664270401	-0.08405838161706924	-0.10855092853307724	-0.06841979175806046	0.030503997579216957	-0.1523180902004242	0.11714623868465424	0.45959097146987915	-0.13320615887641907	0.20582334697246552	-0.03741944581270218	0.13558007776737213	-0.0816192775964737	-0.4586990773677826	0.20368902385234833	0.09857134521007538	0.20129767060279846	-0.002288050251081586	0.285241961479187	0.20670738816261292	-0.2594023048877716	0.1357719451189041	0.05872378870844841	-0.6602267622947693	0.16507671773433685	0.17529746890068054	-0.1471235752105713	0.10183408111333847	-0.2432534396648407	0.02558979019522667	-0.1919553577899933	-0.24802067875862122	0.11511895805597305	-0.12308790534734726	0.4303075671195984	-0.271051824092865	0.3972564935684204	-0.40740862488746643	0.18225577473640442	-0.028242692351341248	0.3561946451663971	-0.23578576743602753	0.0864735022187233	-0.1704624444246292	0.09549567848443985	-0.11007533222436905	-0.4140568673610687	-0.15144622325897217	0.10512099415063858	1.016770839691162	-0.31933194398880005	-0.07158292829990387	0.1781923472881317	-0.0549662709236145	0.019030092284083366	-0.34492409229278564	-0.005512976087629795	-0.08980991691350937	0.18212732672691345	-0.21538107097148895	0.11733202636241913	0.06930296868085861	-0.21495108306407928	0.34729284048080444	0.06810025125741959	-0.038920484483242035	0.21912837028503418	0.37902599573135376	0.17240473628044128	0.14728327095508575	-0.0369081012904644	0.12039397656917572	-0.23922798037528992	0.28109484910964966	0.47102218866348267	-0.08438549935817719	0.02273804321885109	0.028663763776421547	0.08655472844839096	-0.089452363550663	0.2408919781446457	0.057519566267728806	-0.3108102083206177	-0.08605725318193436	-0.07837142795324326	-0.37082383036613464	-1.6966474056243896	-0.04408908635377884	0.19065113365650177	-0.3295881152153015	0.10969464480876923	-0.24398183822631836	0.25191250443458557	-0.1821976602077484	-0.3118029534816742	-0.024873489513993263	-0.12838420271873474	0.2229231595993042	-0.006278642453253269	-0.283080518245697	-0.20934739708900452	-0.3274831175804138	0.014085161499679089	0.014543652534484863	0.06502775847911835	0.093674436211586	0.2269587516784668	0.1325000822544098	-0.21929697692394257	0.15003755688667297	-0.49835896492004395	-0.03119000233709812	0.17467017471790314	0.13997942209243774	0.03419799357652664	-0.24939557909965515	0.19313423335552216	-0.2892332673072815	-0.05741928890347481	0.20249906182289124	0.1565386801958084	-0.02726794220507145	0.10053451359272003	0.17724207043647766	-0.12575165927410126	0.004534359090030193	-0.1352742612361908	-0.19149355590343475	-0.3594512939453125	0.13404183089733124	-0.6125518083572388	-0.07089824974536896	0.18715307116508484	0.033270303159952164	0.24479994177818298	0.4783705174922943	0.2701885402202606	0.09206133335828781	-0.2186509072780609	0.09362360090017319	-0.20339982211589813	-0.1403246968984604	-0.5881784558296204	0.10549521446228027	0.21074561774730682	0.19314631819725037	0.03807082772254944	0.3789616823196411	0.18981704115867615	-0.13609455525875092	0.09101126343011856	-0.2996668219566345	-0.045052994042634964	-0.012205591425299644	-0.22702424228191376	0.11864577233791351	-0.13733741641044617	-0.2554388642311096	-0.08146151155233383	0.2230066955089569	-0.19815686345100403	-0.4102240204811096	0.1775321662425995	0.03160378336906433	0.039607543498277664	0.07843871414661407	0.0878857895731926	-0.25535815954208374	0.2901310920715332	0.15728938579559326	0.11410371959209442	-0.04363071173429489	0.1825195848941803	-0.23306722939014435	-0.013832202181220055	0.3181743621826172	0.17723938822746277	0.06735146045684814	0.05282650515437126	-0.004832466132938862	0.23689515888690948	-0.2072465866804123	0.3195909559726715	-0.1339726597070694	-0.1445537656545639	0.16384349763393402	0.2003389149904251	-0.1289367526769638	0.18778571486473083	0.08826744556427002	-0.5055159330368042	0.1546521633863449	0.057517629116773605	0.15005327761173248	0.012719549238681793	0.2805516719818115	-0.2101018875837326	0.40797263383865356	-0.21424928307533264	-0.010798359289765358	-0.004208513535559177	0.08663519471883774	-0.31921330094337463	0.3258889615535736	0.19399072229862213	0.08250635117292404	-0.058483827859163284	0.18346653878688812	0.03963887691497803	0.28816136717796326	0.009624351747334003	0.06423036754131317	0.3032909035682678	0.05846644192934036	0.11913777887821198	-0.2750021517276764	0.014511272311210632	-0.11105038970708847	0.04872887209057808	-0.2806723415851593	-0.0905977338552475	0.024757539853453636	0.21477584540843964	-0.149769127368927	-0.024280140176415443	-0.20666608214378357	-0.07148244231939316	-0.01755915768444538	-0.11726739257574081	0.7157604694366455	0.02040768973529339	-0.07540655136108398	0.3553180694580078	0.05051462724804878	-0.9025195837020874	0.04737422987818718	-0.10384180396795273	-0.013805287890136242	-0.09720351547002792	-0.0264944676309824	-0.09094800055027008	0.21299640834331512	-0.6040390729904175	-0.011005922220647335	0.1606600433588028	0.3268144726753235	0.19872118532657623	0.09732931852340698	-0.15468591451644897	-0.0047238292172551155	-0.08601628988981247	0.08212991058826447	0.17011550068855286	0.4431149959564209	0.33161330223083496	-0.09848266839981079	0.1913079172372818	-0.024295002222061157	-0.19448670744895935	-0.029966970905661583	0.11690769344568253	-0.007832653820514679	0.11329307407140732	-0.01983707770705223	0.21293170750141144	-0.1741035282611847	-0.17193825542926788	0.00779796252027154	-0.018149733543395996	-0.12930628657341003	-0.013933035545051098	0.1267123967409134	0.17879469692707062	0.022139137610793114	0.36951908469200134	0.2090965062379837	-0.06060240790247917	-0.052918653935194016	-0.08803130686283112	0.21344931423664093	-0.09468942880630493	0.11924614757299423	0.20725774765014648	-0.09815273433923721	-0.2542082667350769	-0.02853713370859623	0.0016545295948162675	-0.26555994153022766	-0.2821926474571228	-0.09268413484096527	-0.23699423670768738	-0.12766340374946594	-0.013114189729094505	-0.26931458711624146	-0.2927153408527374	-0.35118696093559265	0.05493297427892685	-0.259733647108078	0.008456947281956673	0.21641063690185547	-0.15320155024528503	-0.1085045114159584	-0.02635434828698635	0.10172524303197861	0.4248121380805969	0.22686806321144104	-0.24061039090156555	-0.4062758982181549	0.18558445572853088	-0.3481164872646332	0.044104184955358505	-0.24204964935779572	-0.01662038266658783	0.002852389123290777	-0.05716405436396599	-0.30147579312324524	0.3979225158691406	0.047540996223688126	0.19703832268714905	-0.11784323304891586	-0.02322803996503353	-0.3200906217098236	-0.17160919308662415	0.4494388699531555	-0.21904797852039337	0.10110591351985931	-0.5498435497283936	-0.045052576810121536	-0.022100385278463364	0.07795596122741699	-0.1874653548002243	-0.3470796048641205	-0.26329320669174194	-0.18833018839359283	0.1907443404197693	-0.08172579109668732	0.12631933391094208	0.26525968313217163	-0.3456553816795349	-0.11697475612163544	-0.23014354705810547	-0.21245691180229187	0.04114692285656929	-0.032831691205501556	-0.9614453315734863	-0.3474847376346588	-0.06350626796483994	-0.009655974805355072	-0.2337915450334549	0.12155183404684067	-0.21275880932807922	-0.11664726585149765	0.10303980112075806	0.3183552622795105	0.1870034635066986	-0.29128432273864746	-0.2805004119873047	-0.012038836255669594	0.18143455684185028	-0.8057786822319031	0.03900998830795288	0.28643086552619934	0.17977620661258698	-0.08212508261203766	-0.12110710144042969	0.35811007022857666	0.0966375544667244	-0.014855329878628254	-0.18267320096492767	-0.7590733766555786	-0.11125701665878296	-0.4749370217323303	-0.30398231744766235	0.2568015456199646	-0.3009706735610962	0.15965011715888977	0.21576125919818878	0.05593780428171158	-0.0838179811835289	0.30151820182800293	0.13780349493026733	0.0008353784796781838	0.2092674970626831	-0.1985313594341278	0.0650574266910553	-0.11411664634943008	-0.09552288055419922	0.2589936852455139	0.2907520532608032	-0.07931111752986908	0.015720471739768982	-0.08248601108789444	-0.043808210641145706	0.33068978786468506	0.714754045009613	0.3120061755180359	0.24711012840270996	0.20305916666984558	0.054178010672330856	0.060923755168914795	0.09460572898387909	-0.04454474896192551	0.015103936195373535	-0.18663820624351501	-0.09827892482280731	-0.15763698518276215	0.5542752742767334	0.11468033492565155	0.16881868243217468	0.030539553612470627	0.25126296281814575	-0.3243294358253479	-0.27599039673805237	0.43510931730270386	0.24592013657093048	0.08820096403360367	0.036382775753736496	0.24989373981952667	-0.15483443439006805	-0.26365217566490173	0.08020754903554916	0.11851926147937775	-0.05855489522218704	0.10708518326282501	0.05648712441325188	0.05473903566598892	-0.13829900324344635	0.09012671560049057	-0.19318941235542297	-0.04489276558160782	0.27386438846588135	0.12592384219169617	0.2826250195503235	-0.20544195175170898	-0.02624759078025818	-2.4630277156829834	-0.0424935482442379	-0.16063612699508667	-0.29301944375038147	0.07593493163585663	-0.2132566273212433	-0.18999311327934265	0.05064120888710022	-0.010411977767944336	-0.16545602679252625	-0.1475866734981537	-0.17403294146060944	-0.07508260011672974	0.09808766096830368	-0.14705857634544373	0.060960154980421066	0.015505555085837841	-0.2749444246292114	-0.16232556104660034	-0.2321503460407257	-0.8702796101570129	0.21349287033081055	0.26087015867233276	-0.12740252912044525	0.15414340794086456	0.06324790418148041	0.32581770420074463	-0.2332361489534378	-0.2196314036846161	-0.04017780348658562	-0.0610043928027153	0.06890417635440826	-0.10412989556789398	-0.19445547461509705	-0.07689419388771057	-0.8933785557746887	0.3079826831817627	-0.09778214991092682	-0.3936050832271576	0.10297898948192596	-0.054478079080581665	-0.04770515486598015	-0.19770199060440063	0.09504340589046478	-0.017965150997042656	0.07652507722377777	-0.14136764407157898	-0.2389942854642868	0.2401694357395172	0.2691073417663574	0.03431462496519089	-0.10907737165689468	-0.08292306959629059	-1.125596523284912	-0.16656041145324707	-0.37196096777915955	0.12520168721675873	-0.45159608125686646	-0.06804389506578445	-0.20343342423439026	-0.09786759316921234	0.15374217927455902	0.07140655815601349	0.15473422408103943	0.13007736206054688	-0.08675120025873184	-0.17791996896266937	-0.008772710338234901	0.06033332273364067	-0.334852933883667	-0.39884883165359497	-0.32817012071609497	0.01240338385105133	-0.0886852890253067	-0.29073241353034973	-0.27775487303733826	-0.0175474900752306	0.29478371143341064	-0.07927107065916061	0.2810215353965759	-0.09805411100387573	-0.07333642989397049	-0.21880581974983215	-0.2681463360786438	0.08434876054525375	-0.03228890150785446	-0.008207850158214569	0.3180076479911804	-0.2273825854063034	0.046343713998794556	-0.07593294978141785	0.17592951655387878	0.1352536976337433	-0.007732829544693232	-0.14007380604743958	0.07171021401882172	0.0130834449082613	0.43918949365615845	0.08982591331005096	0.10550059378147125	0.06940747052431107	0.06254096329212189	0.008823131211102009	0.21925318241119385	0.09074704349040985	-0.12778031826019287	-0.11263571679592133	0.6033007502555847	0.36196571588516235	-0.03673664480447769	0.11530660092830658	-0.0935778021812439	0.49431920051574707	-0.013789800927042961	0.13136304914951324	-0.014130274765193462	0.018397556617856026	-0.6926530003547668	0.03048267960548401	0.10601277649402618	0.14179515838623047	
