Noun	Abs V	co-oc-a	Con V	co-oc-c	CORELEX_TYPE
capture	resolve	25	combine	42	acp
capture	sustain	25	pack	41	acp
capture	inform	25	switch	41	acp
capture	confirm	24	cry	40	acp
capture	suffer	24	write	39	acp
capture	agree	24	thrust	38	acp
operation	continue	1076	see	4392	acp
operation	hope	1041	set	3326	acp
operation	resolve	1008	work	2007	acp
operation	conduct	812	run	1879	acp
operation	ensure	807	capture	1789	acp
operation	need	789	watch	1627	acp
operation	remain	786	open	1453	acp
operation	express	755	launch	1447	acp
operation	prevent	692	saw	1291	acp
operation	focus	587	lead	1150	acp
operation	prepare	559	cross	1100	acp
operation	get	554	strike	1011	acp
operation	keep	544	cover	893	acp
operation	care	510	fall	793	acp
operation	trust	481	cut	722	acp
operation	require	475	carry	719	acp
operation	establish	463	move	709	acp
operation	deny	430	salvage	697	acp
operation	cease	427	call	696	acp
operation	might	418	freeze	658	acp
operation	reduce	402	shut	648	acp
operation	promote	396	show	644	acp
operation	maintain	388	stop	641	acp
operation	improve	377	release	588	acp
operation	develop	360	drive	585	acp
operation	facilitate	338	cast	570	acp
operation	achieve	337	build	504	acp
operation	love	333	escort	503	acp
operation	manage	284	drop	501	acp
operation	stay	278	live	496	acp
operation	gain	270	aim	495	acp
operation	enable	266	play	486	acp
operation	occur	258	turn	485	acp
operation	demand	257	repair	481	acp
operation	affect	256	serve	472	acp
operation	let	252	follow	470	acp
operation	promise	239	break	459	acp
operation	define	233	kill	446	acp
operation	offer	209	push	445	acp
operation	investigate	206	wash	443	acp
operation	implement	199	read	431	acp
operation	determine	193	switch	429	acp
operation	know	187	write	421	acp
operation	exist	185	produce	418	acp
operation	shall	173	sweep	393	acp
operation	consider	172	reach	391	acp
operation	overthrow	168	fight	391	acp
operation	engage	160	pay	390	acp
operation	liberate	155	fly	389	acp
operation	believe	148	hit	375	acp
operation	undertake	148	escape	365	acp
operation	try	145	hunt	363	acp
operation	enhance	140	lift	353	acp
operation	indicate	136	sound	352	acp
operation	describe	134	pull	349	acp
operation	learn	134	step	348	acp
operation	represent	126	expand	345	acp
