Noun	Abs V	co-oc-a	Con V	co-oc-c	CORELEX_TYPE
phone	improve	58	buy	145	avr
phone	reduce	56	communicate	144	avr
phone	promote	54	hit	144	avr
phone	indicate	53	listen	143	avr
phone	ensure	50	hang	143	avr
phone	maintain	50	visit	140	avr
phone	convince	47	lead	138	avr
phone	explain	46	texting	138	avr
phone	confirm	46	sign	137	avr
phone	establish	45	travel	135	avr
phone	gain	44	sell	126	avr
phone	detect	42	swap	124	avr
phone	understand	41	unlock	124	avr
phone	realize	40	lock	123	avr
phone	lose	39	fight	122	avr
phone	prove	37	twitter	117	avr
phone	exist	37	build	116	avr
phone	occur	35	drive	115	avr
phone	generate	35	move	114	avr
phone	wonder	33	saw	113	avr
phone	trust	33	follow	111	avr
phone	suggest	31	kiss	107	avr
phone	recall	30	escape	105	avr
phone	describe	30	break	104	avr
phone	happen	29	write	101	avr
phone	engage	29	carry	100	avr
phone	promise	28	repair	98	avr
phone	agree	28	retrieve	94	avr
phone	earn	28	stand	90	avr
phone	retain	27	shut	89	avr
phone	represent	26	mix	87	avr
phone	woo	26	collect	86	avr
phone	reconcile	25	chuck	86	avr
phone	rely	25	drop	84	avr
phone	verify	25	clamshell	82	avr
phone	solve	25	slide	81	avr
phone	resign	25	fall	79	avr
phone	facilitate	24	walk	79	avr
phone	welcome	24	steal	74	avr
phone	recognize	24	console	74	avr
phone	overuse	24	arrive	73	avr
phone	implement	24	push	72	avr
phone	disclose	24	capture	71	avr
phone	seem	23	handle	71	avr
phone	prepare	23	sleep	66	avr
phone	expect	22	split	62	avr
phone	utilize	22	shoot	61	avr
phone	blame	22	sing	56	avr
phone	pretend	22	cross	56	avr
phone	consider	21	notice	55	avr
phone	enjoy	21	beat	55	avr
phone	vary	20	catch	55	avr
phone	tend	20	transmit	54	avr
phone	persuade	20	figure	54	avr
phone	consist	20	dance	54	avr
phone	commit	20	produce	52	avr
phone	spoof	20	step	50	avr
phone	integrate	19	hide	49	avr
phone	doubt	18	lay	49	avr
phone	forget	18	rise	48	avr
phone	guess	18	strike	48	avr
phone	authenticate	18	spread	47	avr
phone	avail	17	tie	47	avr
phone	imagine	17	serve	46	avr
phone	rid	17	delete	45	avr
phone	comply	17	rob	44	avr
