Noun	Abs V	co-oc-a	Con V	co-oc-c	CORELEX_TYPE
bronze	recognize	18	break	68	saa
bronze	emerge	18	hit	68	saa
bronze	wish	17	travel	67	saa
bronze	comprise	17	step	67	saa
bronze	incorporate	17	release	65	saa
bronze	originate	16	move	65	saa
bronze	guarantee	15	swim	65	saa
bronze	confirm	15	lift	63	saa
bronze	ensure	14	drive	60	saa
bronze	reduce	14	pick	59	saa
bronze	establish	14	trim	57	saa
bronze	welcome	14	stop	55	saa
bronze	learn	14	chew	55	saa
bronze	feel	14	ditch	55	saa
bronze	symbolize	14	fly	54	saa
bronze	derive	13	build	52	saa
bronze	require	13	buckle	52	saa
bronze	portray	13	kick	51	saa
bronze	attain	13	haul	47	saa
bronze	distinguish	13	nail	46	saa
bronze	overcome	13	follow	44	saa
bronze	doubt	12	visit	43	saa
bronze	discover	12	carry	43	saa
bronze	afford	11	watch	43	saa
bronze	accommodate	11	serve	41	saa
bronze	dominate	11	roll	40	saa
bronze	promote	11	kiss	40	saa
bronze	prepare	11	sculpt	39	saa
bronze	signify	10	hang	39	saa
bronze	explain	10	volunteer	37	saa
bronze	contribute	10	raise	37	saa
bronze	correspond	10	sit	37	saa
bronze	maintain	10	decorate	36	saa
bronze	attribute	10	fry	36	saa
bronze	regain	9	spike	36	saa
bronze	promise	9	touch	35	saa
bronze	differ	8	collect	33	saa
bronze	exploit	8	lay	33	saa
bronze	happen	8	swivel	33	saa
bronze	cope	8	kill	33	saa
bronze	declare	8	dial	31	saa
size	vary	3714	spread	28712	saa
size	reduce	2017	set	3367	saa
size	determine	1020	see	1990	saa
size	differ	854	reach	1684	saa
size	need	736	work	1504	saa
size	accommodate	627	lead	1169	saa
size	might	585	cut	1127	saa
size	tend	550	show	1123	saa
size	depend	484	measure	1034	saa
size	indicate	445	step	872	saa
size	get	437	open	780	saa
size	require	428	build	763	saa
size	keep	396	produce	711	saa
size	affect	392	figure	695	saa
size	resemble	392	cover	635	saa
size	shall	384	run	595	saa
size	remain	365	play	587	saa
size	let	351	expand	561	saa
size	suggest	350	drive	530	saa
size	represent	346	live	522	saa
size	occur	320	saw	521	saa
size	achieve	319	cross	507	saa
size	exceed	318	cast	488	saa
size	exist	314	release	481	saa
size	focus	307	move	420	saa
size	maintain	290	hold	410	saa
size	improve	279	split	409	saa
size	develop	266	turn	393	saa
size	know	263	bite	379	saa
size	care	261	carry	375	saa
size	demand	257	sound	373	saa
size	continue	241	bust	361	saa
size	consider	232	fall	340	saa
size	offer	232	drop	334	saa
size	define	223	tire	324	saa
size	describe	208	handle	309	saa
size	ensure	207	weigh	279	saa
size	love	201	stand	265	saa
size	consist	201	travel	259	saa
size	seem	177	pack	245	saa
size	gain	175	call	237	saa
size	approve	174	launch	232	saa
size	prevent	160	rise	228	saa
size	detect	157	fly	215	saa
size	distinguish	157	read	212	saa
size	express	157	newt	211	saa
size	disapprove	156	reverse	202	saa
size	attain	150	vote	199	saa
size	try	147	stop	192	saa
size	specify	142	capture	189	saa
size	establish	135	serve	187	saa
size	contribute	132	fight	187	saa
size	correspond	132	wear	184	saa
size	assume	126	catch	180	saa
size	explain	126	fold	180	saa
size	generate	124	hit	175	saa
size	minimize	119	vertices	172	saa
size	believe	115	follow	165	saa
size	enable	115	trim	165	saa
size	stay	113	hail	163	saa
size	assess	108	sign	163	saa
size	prefer	102	fill	162	saa
size	regulate	101	pay	161	saa
size	denote	101	mix	160	saa
size	belong	99	roll	154	saa
size	feel	99	fell	153	saa
size	predict	96	write	151	saa
size	want	93	break	150	saa
size	solve	93	lay	147	saa
size	trust	89	draw	138	saa
size	enhance	87	lock	135	saa
size	manage	83	wheelbase	132	saa
size	lose	83	raise	131	saa
size	retain	83	sail	129	saa
size	correlate	81	touch	127	saa
size	overcome	81	lift	121	saa
size	defend	81	stick	120	saa
size	compute	81	eat	119	saa
size	understand	80	watch	117	saa
size	compromise	78	waste	116	saa
size	prove	77	collapse	114	saa
size	restrict	77	escape	113	saa
size	attribute	76	paint	110	saa
size	decide	75	hunt	109	saa
size	facilitate	74	aim	107	saa
size	implement	71	check	106	saa
size	maximize	70	dance	106	saa
size	expect	70	sell	103	saa
size	rely	70	kill	103	saa
size	cope	66	walk	102	saa
size	emphasize	66	seal	102	saa
size	hope	65	jump	101	saa
size	suppose	64	pick	100	saa
size	imply	63	screw	99	saa
size	agree	63	switch	98	saa
size	promote	61	drag	98	saa
size	relate	60	console	97	saa
size	depict	60	strike	96	saa
size	sustain	60	permit	91	saa
size	differentiate	59	buy	89	saa
steel	love	361	cast	2422	saa
steel	demand	348	work	2015	saa
steel	prevent	267	lead	1500	saa
steel	reduce	256	see	1307	saa
steel	get	244	set	1302	saa
steel	need	237	open	1051	saa
steel	express	199	cut	940	saa
steel	consist	198	strike	852	saa
steel	keep	176	produce	796	saa
steel	trust	157	slide	743	saa
steel	improve	154	cross	698	saa
steel	require	152	show	657	saa
steel	remain	147	screw	622	saa
steel	develop	140	run	556	saa
steel	focus	128	hit	553	saa
steel	withstand	126	live	532	saa
steel	might	118	build	521	saa
steel	continue	106	sound	470	saa
steel	feel	105	play	446	saa
steel	let	103	cover	434	saa
steel	maintain	102	saw	399	saa
steel	retain	100	fall	357	saa
steel	offer	99	rise	357	saa
steel	accommodate	94	release	349	saa
steel	achieve	94	crankshaft	341	saa
steel	wonder	89	roll	314	saa
steel	establish	87	drive	309	saa
steel	exist	83	turn	308	saa
steel	hope	79	stand	295	saa
steel	represent	78	lift	269	saa
steel	stay	78	sail	269	saa
steel	know	76	hold	266	saa
steel	ensure	73	rob	252	saa
steel	incorporate	73	paint	245	saa
steel	try	67	wear	244	saa
steel	care	64	drop	228	saa
steel	vary	63	fight	227	saa
steel	resemble	56	handle	223	saa
steel	tend	54	carry	219	saa
steel	utilize	53	barge	219	saa
steel	enable	53	move	216	saa
steel	determine	51	swing	211	saa
steel	promote	49	fell	206	saa
steel	facilitate	48	collapse	206	saa
steel	gain	48	lock	199	saa
steel	lose	47	keel	187	saa
steel	occur	46	split	186	saa
steel	want	43	forge	182	saa
steel	manage	42	penetrate	181	saa
steel	reinforce	42	repair	179	saa
steel	minimize	42	mix	174	saa
steel	believe	41	break	172	saa
steel	generate	39	serve	170	saa
steel	affect	38	shed	170	saa
steel	distinguish	38	trim	168	saa
steel	learn	37	escape	167	saa
steel	enhance	37	sign	162	saa
steel	defend	36	stop	157	saa
steel	comprise	33	tie	153	saa
steel	prepare	29	launch	148	saa
steel	engage	28	figure	142	saa
steel	describe	27	waste	141	saa
steel	overcome	27	sit	140	saa
steel	shall	27	watch	138	saa
steel	adopt	27	shear	136	saa
steel	indicate	27	sell	134	saa
steel	promise	26	reach	127	saa
steel	consider	25	pay	121	saa
steel	welcome	25	freestanding	120	saa
steel	solve	25	step	117	saa
steel	woo	25	beat	115	saa
steel	cope	24	dance	112	saa
steel	recognize	24	buy	109	saa
steel	depict	24	melt	107	saa
steel	recall	24	fly	106	saa
steel	sustain	23	console	105	saa
steel	prefer	22	call	105	saa
steel	prove	22	spar	104	saa
steel	impose	22	reverse	102	saa
steel	negotiate	22	stick	102	saa
steel	conduct	22	travel	101	saa
steel	exceed	21	switch	101	saa
steel	compromise	21	darken	99	saa
steel	implement	21	shut	96	saa
steel	discover	21	weld	96	saa
steel	earn	21	smoke	96	saa
steel	wish	20	bend	95	saa
steel	contribute	20	seal	94	saa
steel	detect	20	kill	92	saa
steel	suffer	20	tire	92	saa
steel	commemorate	19	walk	91	saa
steel	investigate	19	combine	90	saa
steel	induce	19	kiss	86	saa
steel	differ	18	follow	85	saa
steel	regain	18	strut	85	saa
steel	suggest	18	spread	83	saa
steel	simplify	18	chuck	81	saa
steel	depend	18	cook	81	saa
steel	guarantee	18	pack	79	saa
steel	reissue	18	lay	79	saa
