Noun	Abs V	co-oc-a	Con V	co-oc-c	CORELEX_TYPE
bible	belong	22	nab	30	cae
bible	welcome	21	rob	30	cae
bible	commemorate	21	mix	28	cae
bible	convey	20	beat	28	cae
bible	engage	20	stick	28	cae
bible	educate	20	seal	28	cae
bible	prevent	20	extract	27	cae
bible	earn	20	recite	27	cae
bible	improve	19	escape	26	cae
bible	rely	19	hunt	26	cae
bible	require	19	kiss	26	cae
bible	determine	19	listen	24	cae
bible	enjoy	19	pay	23	cae
bible	lament	18	memorize	22	cae
bible	deny	18	wear	22	cae
bible	lose	18	fly	22	cae
bible	wonder	17	sit	22	cae
bible	hate	17	pour	21	cae
bible	blame	17	eat	21	cae
bible	consist	17	buckle	21	cae
bible	proclaim	17	raise	20	cae
bible	ensure	16	vote	20	cae
bible	conform	16	steal	19	cae
bible	decide	16	drive	19	cae
bible	condemn	16	volunteer	18	cae
bible	portray	16	hide	17	cae
bible	prefer	15	launch	17	cae
bible	prohibit	15	merge	16	cae
bible	declare	15	pick	15	cae
bible	commit	15	burn	15	cae
call	love	3275	sign	20407	cae
call	get	1830	call	19682	cae
call	let	1457	roll	3231	cae
call	might	1128	show	3012	cae
call	need	1003	work	2146	cae
call	want	978	see	2118	cae
call	know	895	play	2059	cae
call	continue	551	set	1604	cae
call	shall	514	live	1597	cae
call	care	398	open	1587	cae
call	believe	375	serve	1271	cae
call	try	373	vote	1236	cae
call	keep	365	release	1220	cae
call	express	364	talk	1169	cae
call	offer	335	strike	1062	cae
call	decide	334	sound	1041	cae
call	represent	322	run	956	cae
call	hope	318	lead	801	cae
call	stay	310	stop	756	cae
call	consider	287	move	705	cae
call	demand	270	hit	692	cae
call	remain	252	cast	665	cae
call	establish	236	fight	639	cae
call	prefer	233	dance	637	cae
call	feel	232	hear	602	cae
call	focus	232	mix	595	cae
call	guess	224	stand	552	cae
call	wish	223	turn	550	cae
call	resign	207	cover	534	cae
call	investigate	204	pay	529	cae
call	require	189	saw	516	cae
call	determine	183	fall	482	cae
call	earn	182	permit	447	cae
call	describe	179	hold	438	cae
call	prevent	179	follow	437	cae
call	defend	172	snap	413	cae
call	indicate	172	switch	400	cae
call	inform	171	cut	400	cae
call	heed	169	speak	392	cae
call	conduct	168	break	380	cae
call	promise	158	read	372	cae
call	trust	152	visit	371	cae
call	tend	140	cross	362	cae
call	learn	139	dial	327	cae
call	dare	138	drive	323	cae
call	reduce	136	produce	321	cae
call	improve	132	kill	318	cae
call	develop	132	collect	313	cae
call	welcome	132	rise	310	cae
call	lose	131	check	300	cae
call	promote	131	write	300	cae
call	prepare	130	step	291	cae
call	explain	128	spread	288	cae
call	reject	128	reach	286	cae
call	agree	126	launch	283	cae
call	maintain	126	pick	283	cae
call	ensure	124	raise	278	cae
call	wonder	121	kiss	267	cae
call	understand	120	sing	265	cae
call	define	116	cry	258	cae
call	discover	116	halt	248	cae
call	convince	113	build	246	cae
call	cease	110	beat	243	cae
call	occur	109	escape	238	cae
call	recognize	108	travel	235	cae
call	distinguish	108	carry	228	cae
call	exist	108	watch	217	cae
call	seem	107	fly	217	cae
call	confirm	106	spin	211	cae
call	doubt	105	draw	211	cae
call	adopt	105	arrive	210	cae
call	recall	104	push	206	cae
call	engage	103	chuck	202	cae
call	declare	100	listen	201	cae
call	happen	98	walk	199	cae
call	gain	97	buy	197	cae
call	manage	95	sleep	197	cae
call	implement	93	volunteer	192	cae
call	suggest	90	jump	186	cae
call	hate	89	handle	183	cae
call	resolve	87	sell	175	cae
call	enable	83	notice	174	cae
call	vary	80	hop	171	cae
call	propose	80	hunt	170	cae
call	ignore	79	figure	167	cae
call	repeal	76	edit	166	cae
call	assume	75	twitter	166	cae
call	condemn	74	touch	164	cae
call	settle	74	drop	157	cae
call	prove	73	cook	157	cae
call	forget	73	split	154	cae
call	achieve	72	catch	153	cae
call	generate	66	reverse	151	cae
call	suppose	65	swap	151	cae
call	retain	65	click	147	cae
call	persuade	64	shoot	146	cae
call	commit	64	fell	145	cae
call	belong	63	capture	138	cae
call	overthrow	62	lay	133	cae
call	invoke	60	fill	132	cae
device	need	481	see	1471	cae
device	prevent	430	set	1236	cae
device	require	361	work	934	cae
device	detect	348	sound	828	cae
device	get	324	open	719	cae
device	develop	301	drive	711	cae
device	determine	294	measure	580	cae
device	might	288	switch	561	cae
device	enable	244	play	558	cae
device	reduce	236	release	529	cae
device	keep	236	read	524	cae
device	gain	211	run	471	cae
device	focus	208	cross	470	cae
device	improve	199	show	409	cae
device	care	183	google	402	cae
device	generate	164	build	368	cae
device	ensure	160	touch	365	cae
device	indicate	159	produce	350	cae
device	achieve	155	turn	343	cae
device	implement	153	call	323	cae
device	maintain	138	travel	321	cae
device	manage	131	console	311	cae
device	offer	128	launch	294	cae
device	discover	126	lock	281	cae
device	continue	123	capture	279	cae
device	describe	119	move	276	cae
device	express	117	stop	270	cae
device	know	109	wear	260	cae
device	represent	107	write	252	cae
device	exist	105	hold	250	cae
device	try	103	communicate	241	cae
device	demand	102	live	224	cae
device	remain	99	transmit	206	cae
device	love	97	escape	206	cae
device	vary	92	watch	198	cae
device	conduct	89	handle	192	cae
device	learn	85	cover	188	cae
device	facilitate	82	lead	184	cae
device	affect	81	carry	178	cae
device	utilize	79	figure	177	cae
device	define	77	cut	177	cae
device	occur	76	lift	175	cae
device	shall	76	kill	167	cae
device	let	75	reverse	165	cae
device	simulate	69	drop	164	cae
device	believe	68	stick	164	cae
device	establish	68	detonate	156	cae
device	explain	67	seal	152	cae
device	render	67	saw	151	cae
device	incorporate	67	serve	150	cae
device	enhance	64	check	150	cae
device	configure	64	stand	149	cae
device	consist	62	steal	141	cae
device	want	61	hit	136	cae
device	verify	61	step	135	cae
device	feel	61	fall	134	cae
device	understand	59	retrieve	128	cae
device	integrate	58	repair	123	cae
device	depend	56	follow	120	cae
device	trust	56	pay	118	cae
device	promote	56	reach	118	cae
device	prove	55	split	116	cae
device	recognize	52	pull	116	cae
device	specify	52	unlock	115	cae
device	stay	50	cast	114	cae
device	rely	49	slide	114	cae
device	regulate	49	push	113	cae
device	recall	47	treat	111	cae
device	overcome	47	talk	111	cae
device	cheat	46	sleep	108	cae
device	consider	45	attach	104	cae
device	suggest	45	explode	104	cae
device	investigate	45	smoke	103	cae
device	emulate	44	disable	102	cae
device	wish	43	collect	101	cae
device	confirm	42	break	99	cae
device	authenticate	41	sell	97	cae
device	analyze	41	dial	97	cae
device	compute	40	fly	94	cae
device	exploit	39	sign	93	cae
device	solve	39	interlock	87	cae
device	restrict	39	shut	86	cae
device	accommodate	37	pack	84	cae
device	lose	37	screw	82	cae
device	prepare	36	spin	81	cae
device	hope	35	jump	79	cae
device	compromise	35	draw	78	cae
device	predict	35	fill	76	cae
device	denote	35	aim	75	cae
device	commit	34	extract	73	cae
device	seem	32	buy	72	cae
device	distinguish	32	fight	70	cae
device	convey	31	pick	68	cae
device	evaluate	30	catch	68	cae
device	decide	30	drag	66	cae
device	acknowledge	30	strike	65	cae
device	tend	28	slip	64	cae
device	interpret	28	raise	61	cae
device	differ	27	roll	61	cae
device	assume	27	waste	60	cae
display	might	292	work	2228	cae
display	remain	270	show	1896	cae
display	need	263	see	1695	cae
display	love	216	set	1495	cae
display	require	211	open	908	cae
display	trust	197	stand	774	cae
display	tend	185	touch	670	cae
display	focus	182	cross	502	cae
display	continue	180	release	449	cae
display	keep	158	sign	446	cae
display	care	156	live	430	cae
display	offer	155	sound	429	cae
display	indicate	152	play	373	cae
display	get	151	run	367	cae
display	exist	141	drive	357	cae
display	represent	137	produce	334	cae
display	express	133	read	311	cae
display	enable	130	console	309	cae
display	develop	115	call	283	cae
display	maintain	112	split	267	cae
display	affect	104	cover	259	cae
display	prevent	99	cast	258	cae
display	generate	92	saw	257	cae
display	hope	91	google	252	cae
display	promote	91	watch	246	cae
display	improve	89	bust	240	cae
display	engage	80	pay	237	cae
display	let	77	dance	217	cae
display	render	76	move	213	cae
display	want	74	turn	211	cae
display	reduce	74	stop	206	cae
display	feel	73	figure	199	cae
display	ensure	72	cut	199	cae
display	seem	72	sell	175	cae
display	determine	71	switch	174	cae
display	occur	68	build	173	cae
display	try	68	lead	170	cae
display	enhance	65	hold	169	cae
display	achieve	65	fly	169	cae
display	conduct	64	paint	159	cae
display	consist	63	launch	154	cae
display	describe	61	walk	154	cae
display	interpret	59	wear	150	cae
display	gain	57	roll	146	cae
display	welcome	56	capture	141	cae
display	suggest	55	collect	130	cae
display	vary	55	travel	127	cae
display	incorporate	54	draw	126	cae
display	commemorate	54	fall	123	cae
display	demand	52	flip	118	cae
display	facilitate	51	visit	117	cae
display	accommodate	51	serve	112	cae
display	believe	50	measure	111	cae
display	stay	50	fight	109	cae
display	learn	50	seal	104	cae
display	shall	50	shed	103	cae
display	manage	48	reverse	98	cae
display	detect	48	write	97	cae
display	implement	48	notice	96	cae
display	prepare	48	carry	92	cae
display	utilize	46	step	91	cae
display	establish	46	break	86	cae
display	consider	45	dial	86	cae
display	differ	43	spread	82	cae
display	know	43	lock	82	cae
display	resemble	43	follow	79	cae
display	wonder	42	repair	78	cae
display	define	41	dive	76	cae
display	attribute	40	hit	76	cae
display	prompt	39	sleep	75	cae
display	depict	37	reach	74	cae
display	discover	37	permit	73	cae
display	coordinate	36	handle	71	cae
display	recognize	35	escape	70	cae
display	wish	34	mix	70	cae
display	explain	34	sail	70	cae
display	distinguish	34	communicate	69	cae
display	retain	34	raise	69	cae
display	lose	33	beat	69	cae
display	understand	33	fold	69	cae
display	analyze	33	check	66	cae
display	contribute	32	drop	66	cae
display	convey	31	aim	65	cae
display	expect	30	fell	65	cae
display	prohibit	30	edit	60	cae
display	enjoy	30	twitter	60	cae
display	decide	29	pack	58	cae
display	conserve	29	buy	56	cae
display	excel	29	click	55	cae
display	specify	29	strike	55	cae
display	emphasize	28	slide	53	cae
display	impress	28	cook	52	cae
display	defend	28	sing	52	cae
display	belong	25	trim	51	cae
display	suffer	24	push	51	cae
display	earn	24	jump	51	cae
display	prove	23	combine	49	cae
display	depend	23	flex	49	cae
display	relate	23	spin	48	cae
display	agree	23	hide	47	cae
drawing	love	383	work	3047	cae
drawing	focus	217	see	1359	cae
drawing	express	182	figure	948	cae
drawing	determine	179	draw	759	cae
drawing	get	171	show	642	cae
drawing	continue	146	set	641	cae
drawing	develop	143	cover	620	cae
drawing	might	141	play	580	cae
drawing	keep	133	live	378	cae
drawing	need	117	cross	364	cae
drawing	learn	111	sound	336	cae
drawing	shall	103	open	324	cae
drawing	represent	96	lead	283	cae
drawing	hope	90	dance	260	cae
drawing	remain	83	paint	258	cae
drawing	know	81	run	240	cae
drawing	improve	80	saw	239	cae
drawing	decide	77	turn	201	cae
drawing	care	71	release	198	cae
drawing	conduct	65	cut	184	cae
drawing	describe	65	produce	163	cae
drawing	try	63	cast	156	cae
drawing	exist	63	move	155	cae
drawing	depict	62	sign	151	cae
drawing	stay	61	wash	138	cae
drawing	let	56	walk	123	cae
drawing	prevent	56	read	117	cae
drawing	offer	55	stop	117	cae
drawing	achieve	55	brush	116	cae
drawing	feel	50	fight	115	cae
drawing	qualify	49	hit	110	cae
drawing	want	49	seal	110	cae
drawing	gain	49	fall	104	cae
drawing	believe	48	tie	100	cae
drawing	consider	46	step	99	cae
drawing	suggest	46	pay	98	cae
drawing	understand	45	break	96	cae
drawing	require	43	reverse	95	cae
drawing	promote	43	beat	93	cae
drawing	reduce	42	vertices	92	cae
drawing	trust	42	write	92	cae
drawing	indicate	42	aim	90	cae
drawing	ensure	40	hold	90	cae
drawing	promise	40	travel	85	cae
drawing	establish	39	vote	78	cae
drawing	demand	39	visit	78	cae
drawing	prepare	37	call	78	cae
drawing	seem	35	stick	77	cae
drawing	maintain	34	pick	72	cae
drawing	devote	33	spare	71	cae
drawing	lose	33	roll	70	cae
drawing	earn	33	hunt	69	cae
drawing	enjoy	31	watch	69	cae
drawing	wish	29	mix	68	cae
drawing	wonder	29	touch	68	cae
drawing	implement	29	fell	66	cae
drawing	facilitate	27	build	66	cae
drawing	consist	27	stand	66	cae
drawing	guess	27	reach	63	cae
drawing	vary	26	follow	62	cae
drawing	discover	26	rise	62	cae
drawing	engage	25	notice	60	cae
drawing	define	25	hop	60	cae
drawing	resemble	25	capture	57	cae
drawing	doubt	24	lay	57	cae
drawing	explain	23	escape	55	cae
drawing	tend	23	bust	54	cae
drawing	rebuke	23	cook	54	cae
drawing	contribute	23	drive	52	cae
drawing	differ	22	strike	52	cae
drawing	occur	22	talk	51	cae
drawing	affect	22	illustrate	49	cae
drawing	generate	22	serve	49	cae
drawing	succeed	22	carry	49	cae
drawing	prove	21	launch	48	cae
drawing	render	20	fill	44	cae
drawing	accommodate	19	pose	44	cae
drawing	solve	19	kill	44	cae
drawing	recall	19	split	44	cae
drawing	overcome	19	measure	42	cae
drawing	retain	19	stretch	42	cae
drawing	coordinate	19	fly	42	cae
drawing	convey	18	sell	40	cae
drawing	resolve	18	shoot	39	cae
drawing	incorporate	18	speak	38	cae
drawing	defend	18	drop	38	cae
drawing	belong	17	smoke	38	cae
drawing	cope	17	spread	37	cae
drawing	hate	17	google	36	cae
drawing	emerge	17	combine	34	cae
drawing	enhance	16	communicate	34	cae
drawing	correspond	16	lock	34	cae
drawing	imagine	15	raise	32	cae
drawing	manage	15	chuck	31	cae
drawing	enable	15	pack	31	cae
drawing	excel	15	pull	31	cae
drawing	settle	15	check	30	cae
drawing	assume	14	burn	29	cae
drawing	compromise	14	screw	29	cae
drawing	impress	14	scratch	28	cae
engineering	focus	1045	work	5681	cae
engineering	offer	687	see	3576	cae
engineering	develop	686	mix	1866	cae
engineering	trust	526	sound	1749	cae
engineering	care	392	reverse	1721	cae
engineering	need	371	set	989	cae
engineering	earn	368	cover	911	cae
engineering	promote	335	lead	772	cae
engineering	improve	331	release	721	cae
engineering	love	277	open	705	cae
engineering	get	271	build	584	cae
engineering	establish	263	rob	568	cae
engineering	require	257	run	555	cae
engineering	continue	229	repair	460	cae
engineering	demand	186	live	383	cae
engineering	conduct	184	produce	355	cae
engineering	learn	182	fall	326	cae
engineering	solve	176	google	306	cae
engineering	gain	158	drive	305	cae
engineering	achieve	156	show	300	cae
engineering	ensure	147	cross	278	cae
engineering	reduce	142	serve	250	cae
engineering	maintain	142	saw	242	cae
engineering	prepare	142	launch	224	cae
engineering	represent	136	spike	214	cae
engineering	express	132	waste	212	cae
engineering	manage	122	read	211	cae
engineering	determine	121	move	193	cae
engineering	might	119	cook	192	cae
engineering	enhance	117	hold	190	cae
engineering	describe	109	split	187	cae
engineering	understand	108	play	181	cae
engineering	exist	106	aim	176	cae
engineering	undertake	105	hunt	176	cae
engineering	prevent	105	brush	174	cae
engineering	hope	100	carry	162	cae
engineering	consider	100	chuck	153	cae
engineering	enable	97	turn	151	cae
engineering	engage	91	cut	151	cae
engineering	keep	91	figure	143	cae
engineering	remain	90	travel	141	cae
engineering	specialize	88	rise	141	cae
engineering	contribute	87	measure	133	cae
engineering	implement	87	step	132	cae
engineering	know	85	lift	114	cae
engineering	facilitate	81	dance	111	cae
engineering	stay	81	expand	110	cae
engineering	recognize	76	follow	105	cae
engineering	let	76	spin	104	cae
engineering	accommodate	73	sign	103	cae
engineering	overcome	72	cast	100	cae
engineering	qualify	70	call	99	cae
engineering	consist	66	pay	96	cae
engineering	discover	65	stop	93	cae
engineering	define	64	shear	90	cae
engineering	assess	63	spread	88	cae
engineering	incorporate	62	reach	88	cae
engineering	occur	60	collapse	87	cae
engineering	integrate	59	watch	87	cae
engineering	analyze	53	combine	86	cae
engineering	generate	52	hit	83	cae
engineering	wonder	51	break	79	cae
engineering	want	51	lock	78	cae
engineering	educate	49	erode	77	cae
engineering	inspire	48	visit	75	cae
engineering	evaluate	48	sell	74	cae
engineering	excel	47	capture	70	cae
engineering	encompass	47	switch	67	cae
engineering	affect	45	stand	67	cae
engineering	investigate	45	spare	66	cae
engineering	coordinate	45	talk	66	cae
