Noun	Abs V	co-oc-a	Con V	co-oc-c	CORELEX_TYPE
benefit	regulate	24	handle	24	pom
benefit	minimize	24	communicate	23	pom
benefit	happen	23	fell	23	pom
benefit	predict	23	chuck	23	pom
budget	reduce	682	cut	1956	pom
budget	care	436	release	1494	pom
budget	approve	402	set	1466	pom
budget	get	387	work	1398	pom
budget	need	343	show	915	pom
budget	keep	310	vote	904	pom
budget	focus	241	see	793	pom
budget	require	215	cast	652	pom
budget	love	196	pay	570	pom
budget	ensure	194	run	549	pom
budget	manage	186	produce	386	pom
budget	continue	180	lead	376	pom
budget	develop	177	cover	356	pom
budget	trust	173	saw	347	pom
budget	improve	165	raise	301	pom
budget	prepare	164	build	285	pom
budget	let	160	travel	272	pom
budget	compromise	150	open	263	pom
budget	establish	150	hit	247	pom
budget	exceed	148	live	243	pom
budget	might	145	measure	208	pom
budget	maintain	145	fall	205	pom
budget	allocate	143	sound	201	pom
budget	offer	140	shoot	200	pom
budget	implement	135	move	197	pom
budget	achieve	133	play	195	pom
budget	demand	131	repair	190	pom
budget	recoup	129	serve	167	pom
budget	stay	118	figure	162	pom
budget	afford	110	fell	161	pom
budget	remain	107	launch	160	pom
budget	contribute	107	rise	160	pom
budget	want	106	buy	142	pom
budget	determine	106	call	140	pom
budget	consider	105	reach	135	pom
budget	promote	105	turn	134	pom
budget	express	102	hold	126	pom
budget	affect	100	fight	116	pom
budget	prevent	98	expand	107	pom
budget	decide	89	write	104	pom
budget	propose	88	shut	102	pom
budget	adopt	84	break	99	pom
budget	represent	83	freeze	99	pom
budget	agree	79	stop	92	pom
budget	amend	76	split	90	pom
budget	shall	76	follow	87	pom
budget	promise	67	step	84	pom
budget	conduct	65	sign	84	pom
budget	repeal	65	aim	80	pom
budget	feel	65	strike	78	pom
budget	gain	64	drop	77	pom
budget	reject	63	dance	75	pom
budget	accommodate	59	sell	74	pom
budget	earn	57	draw	71	pom
budget	lose	53	waste	69	pom
budget	know	52	carry	69	pom
budget	appoint	52	cross	69	pom
budget	enable	51	fill	63	pom
budget	try	51	drive	60	pom
budget	indicate	50	hunt	57	pom
budget	guarantee	47	stand	55	pom
budget	resign	46	push	53	pom
budget	reissue	45	watch	53	pom
budget	solve	43	volunteer	50	pom
budget	believe	39	mix	50	pom
budget	generate	39	trim	50	pom
budget	rely	38	talk	50	pom
budget	resolve	38	cook	46	pom
budget	negotiate	38	collapse	43	pom
budget	occur	37	visit	41	pom
budget	tend	37	fly	41	pom
budget	recall	37	handle	39	pom
budget	hope	36	collect	38	pom
budget	overcome	36	publish	37	pom
budget	maximize	35	rob	37	pom
budget	facilitate	34	rebuild	35	pom
budget	justify	32	check	35	pom
budget	vary	31	tackle	35	pom
budget	satisfy	31	whip	35	pom
budget	authorize	31	read	34	pom
budget	investigate	31	slash	33	pom
budget	impose	30	spread	33	pom
budget	expect	29	blow	33	pom
budget	qualify	29	announce	32	pom
budget	comply	29	stretch	32	pom
budget	enact	29	roll	32	pom
budget	recommend	28	consume	31	pom
budget	advise	28	lay	31	pom
budget	describe	28	beat	30	pom
budget	learn	28	notice	29	pom
budget	enhance	28	lock	28	pom
budget	revise	28	spare	27	pom
budget	succeed	27	pick	27	pom
budget	incorporate	26	spin	26	pom
budget	exist	26	walk	26	pom
budget	spoof	26	reverse	25	pom
budget	seem	24	permit	25	pom
budget	happen	24	snap	25	pom
budget	suggest	24	capture	24	pom
budget	prove	24	wear	24	pom
coverage	care	972	live	5528	pom
coverage	improve	450	show	1234	pom
coverage	focus	421	play	1175	pom
coverage	offer	407	work	797	pom
coverage	get	303	see	691	pom
coverage	need	256	open	675	pom
coverage	ensure	244	cover	540	pom
coverage	achieve	189	expand	535	pom
coverage	continue	187	lead	410	pom
coverage	reduce	150	set	374	pom
coverage	gain	149	launch	353	pom
coverage	require	125	run	353	pom
coverage	express	114	pay	323	pom
coverage	maintain	114	release	297	pom
coverage	demand	113	saw	252	pom
coverage	promote	110	call	232	pom
coverage	might	97	move	230	pom
coverage	remain	87	talk	206	pom
coverage	prevent	87	carry	201	pom
coverage	vary	79	split	194	pom
coverage	love	76	reach	182	pom
coverage	keep	76	fall	172	pom
coverage	generate	72	visit	162	pom
coverage	lose	68	watch	160	pom
coverage	deny	65	travel	146	pom
coverage	consider	64	drop	144	pom
coverage	trust	62	fill	140	pom
coverage	determine	62	produce	131	pom
coverage	guarantee	60	cross	128	pom
coverage	qualify	58	strike	120	pom
coverage	occur	57	serve	113	pom
coverage	accommodate	57	stop	110	pom
coverage	exist	55	cut	110	pom
coverage	enhance	54	spread	108	pom
coverage	maximize	51	beat	108	pom
coverage	tend	49	break	107	pom
coverage	establish	48	figure	100	pom
coverage	develop	47	sign	99	pom
coverage	affect	46	google	98	pom
coverage	contribute	46	read	97	pom
coverage	afford	43	twitter	94	pom
coverage	believe	42	sound	89	pom
coverage	opt	42	fight	88	pom
coverage	broaden	41	turn	86	pom
coverage	hope	40	rise	82	pom
coverage	want	38	hit	82	pom
coverage	enable	38	vote	79	pom
coverage	try	38	build	77	pom
coverage	let	38	dance	74	pom
coverage	retain	37	aim	71	pom
coverage	know	36	measure	68	pom
coverage	conduct	34	drive	68	pom
coverage	indicate	34	fell	66	pom
coverage	rely	33	draw	65	pom
coverage	repeal	31	follow	61	pom
coverage	represent	29	buy	61	pom
coverage	detect	29	mix	61	pom
coverage	stay	28	cast	60	pom
coverage	restrict	28	permit	56	pom
coverage	suggest	27	switch	56	pom
coverage	hate	27	shut	54	pom
coverage	describe	27	collapse	54	pom
coverage	analyze	27	hold	54	pom
coverage	facilitate	26	kick	54	pom
coverage	enjoy	26	catch	50	pom
coverage	coordinate	26	stand	50	pom
coverage	minimize	26	step	50	pom
coverage	differ	25	capture	47	pom
coverage	devote	24	write	47	pom
coverage	wish	22	fold	46	pom
coverage	explain	22	waste	45	pom
coverage	manage	21	roll	45	pom
coverage	compromise	20	spill	43	pom
coverage	decide	20	volunteer	40	pom
coverage	renew	20	raise	40	pom
coverage	implement	20	spin	40	pom
coverage	happen	19	notice	37	pom
coverage	imply	19	sell	37	pom
coverage	prohibit	19	pick	37	pom
coverage	emphasize	19	whip	36	pom
coverage	blame	19	bash	33	pom
coverage	comply	19	occupy	32	pom
coverage	suppress	19	walk	32	pom
coverage	encompass	19	check	32	pom
coverage	investigate	19	cook	32	pom
coverage	understand	19	dial	31	pom
coverage	feel	19	push	30	pom
coverage	earn	19	fly	29	pom
coverage	exceed	18	widen	28	pom
coverage	consist	18	rob	27	pom
coverage	cope	17	shoot	27	pom
coverage	expect	17	handle	27	pom
coverage	incorporate	17	sit	27	pom
coverage	attain	17	publish	26	pom
coverage	assess	17	resume	26	pom
coverage	agree	17	jump	26	pom
coverage	impose	16	hunt	25	pom
coverage	verify	16	smoke	25	pom
coverage	defend	16	transmit	24	pom
coverage	cease	16	combine	24	pom
credit	get	921	work	1959	pom
credit	earn	621	see	1063	pom
credit	offer	522	pay	963	pom
credit	care	389	show	693	pom
credit	love	376	set	471	pom
credit	guarantee	374	release	448	pom
credit	trust	319	open	408	pom
credit	need	261	vote	381	pom
credit	require	219	run	359	pom
credit	express	214	cover	353	pom
credit	deserve	212	cast	348	pom
credit	gain	206	buy	342	pom
credit	demand	201	play	326	pom
credit	might	201	lead	322	pom
credit	reduce	193	swap	315	pom
credit	establish	191	check	283	pom
credit	improve	184	sound	280	pom
credit	want	172	spread	258	pom
credit	keep	162	call	254	pom
credit	let	161	hit	244	pom
credit	ensure	158	live	231	pom
credit	continue	135	cut	229	pom
credit	maintain	132	screenwriting	225	pom
credit	qualify	121	serve	212	pom
credit	manage	105	fall	203	pom
credit	promote	105	sell	187	pom
credit	know	104	travel	186	pom
credit	focus	104	saw	174	pom
credit	blame	103	hold	153	pom
credit	conduct	101	roll	153	pom
credit	develop	97	turn	148	pom
credit	affect	95	cross	141	pom
credit	prevent	94	build	139	pom
credit	remain	91	expand	138	pom
credit	hope	90	rise	138	pom
credit	discover	90	collapse	137	pom
credit	believe	89	dance	131	pom
credit	determine	87	move	122	pom
credit	implement	83	measure	118	pom
credit	regulate	76	split	110	pom
credit	enable	75	carry	105	pom
credit	shall	70	sign	105	pom
credit	facilitate	69	fight	104	pom
credit	achieve	66	repair	101	pom
credit	try	65	write	101	pom
credit	consider	64	kill	96	pom
credit	lose	63	draw	96	pom
credit	generate	62	steal	95	pom
credit	wish	61	produce	94	pom
credit	assess	61	launch	94	pom
credit	exceed	59	raise	94	pom
credit	represent	59	read	93	pom
credit	contribute	59	capture	81	pom
credit	stay	59	stand	81	pom
credit	retain	59	step	81	pom
credit	indicate	55	stop	79	pom
credit	denote	54	notice	76	pom
credit	vary	53	break	76	pom
credit	feel	52	figure	73	pom
credit	exist	50	freeze	72	pom
credit	promise	49	drive	71	pom
credit	evaluate	45	drop	71	pom
credit	decide	44	fell	70	pom
credit	tend	42	volunteer	68	pom
credit	rely	41	cook	68	pom
credit	assume	39	rob	64	pom
credit	enhance	39	collect	61	pom
credit	recognize	38	squeeze	61	pom
credit	learn	38	follow	60	pom
credit	agree	38	google	58	pom
credit	amend	38	reach	58	pom
credit	disclose	37	watch	57	pom
credit	fulfill	36	mix	56	pom
credit	wonder	36	strike	56	pom
credit	occur	36	hunt	53	pom
credit	mitigate	36	visit	53	pom
credit	understand	36	talk	53	pom
credit	consist	35	merge	51	pom
credit	explain	34	escape	49	pom
credit	seem	33	reverse	49	pom
credit	prove	33	aim	45	pom
credit	comply	33	beat	43	pom
credit	emerge	33	publish	42	pom
credit	adopt	33	fly	42	pom
credit	reprise	33	catch	35	pom
credit	differ	32	sit	35	pom
credit	deny	32	shut	34	pom
credit	enjoy	32	touch	34	pom
credit	suggest	30	seal	34	pom
credit	prohibit	30	hop	33	pom
credit	acknowledge	30	chuck	33	pom
credit	authorize	30	pick	33	pom
credit	opt	29	walk	33	pom
credit	expect	28	jump	32	pom
credit	engage	28	push	31	pom
credit	satisfy	27	handle	31	pom
credit	restrict	27	switch	30	pom
credit	settle	27	swipe	30	pom
credit	attribute	27	peel	30	pom
credit	belong	26	hurt	29	pom
maintenance	care	1626	repair	4479	pom
maintenance	require	837	work	2675	pom
maintenance	need	738	see	762	pom
maintenance	reduce	543	release	687	pom
maintenance	ensure	439	pay	582	pom
maintenance	keep	330	set	459	pom
maintenance	maintain	322	open	375	pom
maintenance	improve	280	cover	326	pom
maintenance	trust	275	shed	308	pom
maintenance	contribute	221	spare	288	pom
maintenance	prevent	207	run	259	pom
maintenance	facilitate	188	carry	235	pom
maintenance	continue	180	swap	226	pom
maintenance	focus	176	waste	195	pom
maintenance	conduct	152	play	191	pom
maintenance	remain	134	lead	188	pom
maintenance	develop	126	drive	182	pom
maintenance	manage	119	check	178	pom
maintenance	neglect	119	build	162	pom
maintenance	offer	118	serve	162	pom
maintenance	promote	118	shut	149	pom
maintenance	demand	115	cut	149	pom
maintenance	express	112	fall	133	pom
maintenance	might	104	wear	131	pom
maintenance	get	101	aircrew	131	pom
maintenance	establish	94	saw	129	pom
maintenance	undertake	85	travel	127	pom
maintenance	shall	85	click	126	pom
maintenance	enable	81	turn	125	pom
maintenance	simplify	80	live	125	pom
maintenance	occur	73	stop	124	pom
maintenance	accommodate	72	fell	123	pom
maintenance	determine	65	sound	117	pom
maintenance	assume	62	move	116	pom
maintenance	afford	60	sleep	112	pom
maintenance	retain	52	cross	112	pom
maintenance	minimize	51	raise	106	pom
maintenance	exist	51	show	106	pom
maintenance	indicate	51	handle	104	pom
maintenance	tend	49	sign	96	pom
maintenance	achieve	49	produce	94	pom
maintenance	let	48	aim	93	pom
maintenance	explain	47	launch	93	pom
maintenance	prepare	46	strike	92	pom
maintenance	vary	44	volunteer	91	pom
maintenance	affect	41	lift	85	pom
maintenance	guarantee	41	paint	82	pom
maintenance	love	41	step	79	pom
maintenance	consist	41	fly	78	pom
maintenance	enhance	41	split	77	pom
maintenance	implement	40	call	75	pom
maintenance	sustain	39	stand	75	pom
maintenance	regulate	38	follow	70	pom
maintenance	stay	38	hold	64	pom
maintenance	gain	37	break	62	pom
maintenance	consider	36	measure	61	pom
maintenance	generate	36	spread	59	pom
maintenance	learn	34	visit	59	pom
maintenance	rely	33	lock	56	pom
maintenance	represent	33	switch	53	pom
maintenance	depend	32	reach	52	pom
maintenance	suffer	30	tire	50	pom
maintenance	want	28	notice	49	pom
maintenance	engage	28	salvage	48	pom
maintenance	cope	27	permit	48	pom
maintenance	assess	27	collapse	48	pom
maintenance	believe	26	wash	48	pom
maintenance	accomplish	26	collect	47	pom
maintenance	suggest	25	sell	47	pom
maintenance	describe	25	rise	44	pom
maintenance	comply	25	dive	43	pom
maintenance	know	24	rake	43	pom
maintenance	incorporate	23	figure	42	pom
maintenance	investigate	22	expand	39	pom
maintenance	relate	21	cook	39	pom
maintenance	detect	21	cast	38	pom
maintenance	understand	21	watch	36	pom
maintenance	coordinate	21	inspect	34	pom
maintenance	earn	21	escape	33	pom
maintenance	justify	20	drop	33	pom
maintenance	compromise	20	escort	33	pom
maintenance	predict	20	pack	31	pom
maintenance	constitute	20	reuse	31	pom
maintenance	lose	20	hit	30	pom
maintenance	adopt	20	lay	29	pom
maintenance	maximize	19	roll	29	pom
maintenance	prove	19	read	27	pom
maintenance	commit	19	tie	27	pom
maintenance	feel	19	fill	26	pom
maintenance	agree	19	rebuild	26	pom
maintenance	hope	18	tear	26	pom
maintenance	qualify	18	capture	25	pom
maintenance	resolve	18	vote	25	pom
maintenance	decide	17	mow	25	pom
maintenance	promise	17	console	24	pom
maintenance	solve	17	fight	24	pom
maintenance	inform	17	thrust	23	pom
maintenance	defend	17	walk	23	pom
maintenance	allocate	17	seal	23	pom
maintenance	entail	16	buy	22	pom
offering	care	542	work	838	pom
offering	offer	521	open	567	pom
offering	get	254	pay	526	pom
offering	love	248	show	524	pom
offering	demand	241	set	498	pom
offering	continue	225	see	488	pom
offering	focus	223	live	463	pom
offering	hope	192	play	354	pom
offering	need	189	buy	311	pom
offering	might	167	release	303	pom
offering	trust	148	run	294	pom
offering	keep	137	sell	285	pom
offering	stay	133	travel	260	pom
offering	express	119	drive	226	pom
offering	improve	118	launch	225	pom
offering	promote	113	stop	224	pom
offering	let	110	call	219	pom
offering	shall	105	dance	219	pom
offering	develop	102	fall	206	pom
offering	remain	99	raise	198	pom
offering	prevent	99	cross	189	pom
offering	gain	93	serve	185	pom
offering	reduce	81	saw	176	pom
offering	try	80	lead	174	pom
offering	want	73	sound	169	pom
offering	feel	73	build	168	pom
offering	prepare	69	sign	160	pom
offering	know	68	expand	156	pom
offering	negotiate	68	google	149	pom
offering	conduct	67	turn	148	pom
offering	ensure	66	follow	140	pom
offering	establish	65	produce	137	pom
offering	learn	64	move	132	pom
offering	maintain	64	cover	127	pom
offering	engage	63	step	127	pom
offering	consider	62	aim	125	pom
offering	guarantee	61	cut	125	pom
offering	cease	61	eat	121	pom
offering	compromise	60	stand	120	pom
offering	appease	59	bribe	118	pom
offering	believe	58	mix	118	pom
offering	wish	57	fight	113	pom
offering	resign	57	figure	112	pom
offering	promise	56	visit	112	pom
offering	welcome	55	capture	111	pom
offering	represent	51	carry	105	pom
offering	achieve	51	hold	99	pom
offering	settle	51	talk	97	pom
offering	exist	49	cast	93	pom
offering	enhance	48	break	89	pom
offering	persuade	46	escape	85	pom
offering	convince	45	write	85	pom
offering	prove	43	hit	84	pom
offering	accommodate	42	read	81	pom
offering	manage	41	split	80	pom
offering	facilitate	40	kill	78	pom
offering	require	40	spread	75	pom
offering	describe	38	vote	72	pom
offering	earn	38	rise	72	pom
offering	vary	37	trim	69	pom
offering	contribute	37	repair	66	pom
offering	enjoy	37	walk	66	pom
offering	solve	36	reach	64	pom
offering	indicate	35	heave	62	pom
offering	resolve	34	twitter	62	pom
offering	adopt	33	switch	61	pom
offering	defend	31	lay	60	pom
offering	retain	30	touch	59	pom
offering	implement	29	watch	59	pom
offering	diversify	27	draw	58	pom
offering	doubt	26	volunteer	57	pom
offering	satisfy	26	check	55	pom
offering	commit	26	strike	53	pom
offering	seem	25	drop	52	pom
offering	suggest	25	measure	51	pom
offering	decide	25	spin	51	pom
offering	enable	25	dial	51	pom
offering	agree	24	fly	48	pom
offering	fulfill	23	console	47	pom
offering	tend	23	spare	46	pom
offering	reconcile	22	cook	45	pom
offering	explain	22	catch	44	pom
offering	entice	22	reverse	43	pom
offering	integrate	22	speak	43	pom
offering	determine	22	notice	42	pom
offering	understand	22	pick	42	pom
offering	opt	22	pack	41	pom
offering	consist	21	fell	40	pom
offering	discover	21	recruit	38	pom
offering	exploit	20	hunt	37	pom
offering	happen	20	beat	37	pom
offering	collaborate	20	burn	37	pom
offering	occur	20	sit	37	pom
offering	acknowledge	20	collect	36	pom
offering	comply	20	treat	36	pom
offering	placate	20	publish	34	pom
offering	excuse	20	wear	34	pom
offering	educate	19	roll	34	pom
offering	generate	19	handle	34	pom
offering	investigate	19	hop	33	pom
price	demand	2418	pay	3745	pom
price	offer	1086	set	2982	pom
price	love	1064	sell	2203	pom
price	get	849	work	1566	pom
price	reduce	587	see	1541	pom
price	might	499	buy	1452	pom
price	keep	469	show	1441	pom
price	need	387	rise	1152	pom
price	let	349	release	1143	pom
price	determine	325	cover	962	pom
price	want	300	strike	937	pom
price	maintain	284	drop	847	pom
price	agree	252	fell	811	pom
price	continue	247	fall	804	pom
price	gain	244	cut	757	pom
price	afford	240	lead	740	pom
price	know	221	run	720	pom
price	care	218	play	702	pom
price	focus	217	call	636	pom
price	vary	212	open	611	pom
price	ensure	210	launch	600	pom
price	prevent	210	raise	544	pom
price	remain	208	live	520	pom
price	achieve	204	produce	482	pom
price	affect	203	saw	469	pom
price	hope	201	cast	448	pom
price	negotiate	201	drive	396	pom
price	trust	192	move	391	pom
price	guarantee	174	measure	390	pom
price	consider	167	cross	384	pom
price	try	155	hit	373	pom
price	establish	151	reach	350	pom
price	believe	148	collapse	319	pom
price	stay	140	turn	290	pom
price	justify	136	fight	284	pom
price	exceed	134	sound	272	pom
price	tend	134	build	271	pom
price	require	126	figure	266	pom
price	occur	123	travel	261	pom
price	express	120	stop	256	pom
price	wish	119	spread	234	pom
price	improve	117	rob	221	pom
price	lose	113	break	212	pom
price	shall	111	hold	208	pom
price	exist	106	hunt	202	pom
price	develop	105	pack	190	pom
price	qualify	103	watch	177	pom
price	generate	103	mix	175	pom
price	promote	103	read	169	pom
price	promise	102	vote	166	pom
price	represent	95	sign	163	pom
price	decide	94	step	157	pom
price	feel	94	stand	156	pom
price	explain	93	console	155	pom
price	suppose	89	split	155	pom
price	undercut	87	beat	149	pom
price	engage	87	cook	148	pom
price	indicate	87	carry	146	pom
price	assume	81	freeze	144	pom
price	maximize	78	pick	136	pom
price	enable	75	follow	135	pom
price	conduct	75	talk	134	pom
price	suggest	72	quote	129	pom
price	predict	70	capture	127	pom
price	expect	69	serve	126	pom
price	depend	69	jump	126	pom
price	learn	69	write	118	pom
price	settle	68	google	116	pom
price	manage	67	fetch	115	pom
price	earn	65	reverse	113	pom
price	recommend	64	check	112	pom
price	impose	64	trim	109	pom
price	implement	64	spike	109	pom
price	prove	63	fly	105	pom
price	differ	62	throw	104	pom
price	seem	62	lock	104	pom
price	contribute	62	touch	102	pom
price	guess	61	dance	102	pom
price	define	55	aim	93	pom
price	retain	54	escape	93	pom
price	wonder	53	tackle	91	pom
price	describe	53	push	90	pom
price	understand	53	switch	89	pom
price	regulate	52	roll	89	pom
price	doubt	51	tie	85	pom
price	compromise	49	walk	83	pom
price	suffer	49	draw	81	pom
price	happen	48	catch	79	pom
price	disclose	48	permit	77	pom
price	hate	47	visit	76	pom
price	discover	47	chuck	73	pom
price	defend	46	waste	71	pom
price	succeed	46	arrive	70	pom
price	welcome	45	kill	70	pom
price	prefer	44	kick	70	pom
price	rely	43	notice	68	pom
price	solve	43	inflate	68	pom
price	evaluate	42	wheelbase	68	pom
price	envy	41	sing	67	pom
price	facilitate	40	fill	63	pom
