Noun	Abs V	co-oc-a	Con V	co-oc-c	CORELEX_TYPE
baseball	woo	70	walk	218	avt
baseball	conduct	69	release	216	avt
baseball	improve	65	serve	214	avt
baseball	learn	64	cover	204	avt
baseball	exist	64	cut	198	avt
baseball	maintain	63	break	195	avt
baseball	gain	61	talk	192	avt
baseball	enjoy	58	cook	189	avt
baseball	trust	54	vote	188	avt
baseball	decide	50	build	184	avt
baseball	feel	50	reach	183	avt
baseball	care	50	watch	180	avt
baseball	believe	46	wear	178	avt
baseball	consist	46	catch	158	avt
baseball	achieve	46	switch	154	avt
baseball	prove	43	hold	153	avt
baseball	agree	42	turn	145	avt
baseball	prevent	40	travel	144	avt
baseball	adopt	37	drive	141	avt
baseball	wonder	36	fell	138	avt
baseball	succeed	36	cast	137	avt
baseball	prepare	34	jump	131	avt
baseball	recognize	33	fight	129	avt
baseball	excel	33	stand	126	avt
baseball	describe	33	swing	125	avt
baseball	accomplish	33	hunt	120	avt
baseball	wish	32	volunteer	119	avt
baseball	promise	32	skip	114	avt
baseball	incarnate	31	fly	107	avt
baseball	define	31	slam	95	avt
baseball	welcome	30	rise	93	avt
baseball	commemorate	30	swim	93	avt
baseball	integrate	27	whip	93	avt
baseball	occur	26	pay	92	avt
baseball	approve	26	trim	88	avt
baseball	require	26	sound	86	avt
baseball	affect	24	read	81	avt
baseball	retain	24	follow	80	avt
baseball	cease	24	stop	80	avt
baseball	happen	22	tackle	80	avt
baseball	tend	22	carry	77	avt
baseball	resemble	22	rip	72	avt
baseball	demand	22	drop	71	avt
baseball	engage	21	visit	69	avt
baseball	nix	20	sell	68	avt
baseball	admit	20	step	68	avt
baseball	hate	19	pee	68	avt
baseball	investigate	19	buy	67	avt
baseball	renew	18	stretch	65	avt
baseball	enhance	18	hail	64	avt
baseball	implement	18	write	63	avt
baseball	ensure	17	launch	62	avt
baseball	fulfill	17	fill	61	avt
baseball	doubt	17	bite	60	avt
baseball	forget	17	slide	60	avt
baseball	dominate	17	produce	59	avt
baseball	contribute	17	shut	59	avt
baseball	commit	17	hurt	59	avt
baseball	popularize	17	spread	59	avt
baseball	govern	17	draw	57	avt
baseball	convince	16	roll	57	avt
baseball	evaluate	16	pack	56	avt
baseball	incorporate	16	raise	54	avt
baseball	distinguish	16	skate	53	avt
baseball	generate	16	huff	52	avt
baseball	understand	16	expand	52	avt
baseball	belong	15	stick	52	avt
baseball	reduce	15	kick	51	avt
baseball	coincide	15	kill	50	avt
baseball	imagine	14	twitter	49	avt
baseball	forgo	14	spin	46	avt
baseball	suggest	14	sweep	45	avt
basketball	represent	865	cross	11221	avt
basketball	love	667	see	10020	avt
basketball	focus	349	play	8968	avt
basketball	qualify	335	fall	750	avt
basketball	earn	271	show	724	avt
basketball	offer	251	dance	720	avt
basketball	get	222	set	705	avt
basketball	continue	214	run	673	avt
basketball	determine	185	pick	632	avt
basketball	try	166	lead	596	avt
basketball	express	121	open	480	avt
basketball	hope	111	throw	477	avt
basketball	promote	110	work	421	avt
basketball	develop	97	live	420	avt
basketball	remain	95	jump	394	avt
basketball	accommodate	86	saw	341	avt
basketball	learn	83	recruit	323	avt
basketball	incarnate	79	figure	312	avt
basketball	stay	79	beat	297	avt
basketball	want	76	slam	277	avt
basketball	improve	69	move	267	avt
basketball	let	67	chuck	265	avt
basketball	establish	65	dunk	257	avt
basketball	consist	65	walk	213	avt
basketball	keep	62	reach	207	avt
basketball	lose	59	split	202	avt
basketball	know	54	serve	200	avt
basketball	need	54	cook	197	avt
basketball	achieve	54	hold	184	avt
basketball	gain	49	talk	182	avt
basketball	might	47	rob	176	avt
basketball	enjoy	46	break	175	avt
basketball	exist	44	swim	173	avt
basketball	woo	43	call	162	avt
basketball	care	42	cut	154	avt
basketball	prepare	40	hit	148	avt
basketball	conduct	38	sign	148	avt
basketball	comprise	37	pack	137	avt
basketball	commit	36	turn	136	avt
basketball	decide	35	cast	134	avt
basketball	succeed	35	watch	132	avt
basketball	feel	34	stand	130	avt
basketball	occur	32	rise	128	avt
basketball	recognize	32	cover	126	avt
basketball	believe	31	tie	125	avt
basketball	nix	31	build	120	avt
basketball	maintain	31	touch	117	avt
basketball	consider	30	drive	116	avt
basketball	forgo	30	shoot	113	avt
basketball	manage	29	fell	111	avt
basketball	welcome	28	release	105	avt
basketball	commemorate	27	skate	105	avt
basketball	prevent	27	draw	102	avt
basketball	trust	26	fight	101	avt
basketball	wish	25	tackle	96	avt
basketball	excel	24	travel	94	avt
basketball	accomplish	23	hop	93	avt
basketball	cope	22	volunteer	81	avt
basketball	promise	22	wear	80	avt
basketball	demand	21	shine	77	avt
basketball	resign	20	spread	75	avt
basketball	regain	19	roll	75	avt
basketball	wonder	19	sound	74	avt
basketball	prove	19	pay	73	avt
basketball	integrate	19	skip	69	avt
basketball	defend	19	step	69	avt
basketball	describe	18	bend	66	avt
basketball	popularize	18	hunt	65	avt
basketball	dare	18	stop	61	avt
basketball	adopt	18	twitter	60	avt
basketball	ensure	16	launch	58	avt
basketball	conclude	16	mix	58	avt
basketball	happen	16	harden	53	avt
basketball	incorporate	16	follow	51	avt
basketball	emulate	16	dribble	51	avt
basketball	belong	15	dive	51	avt
basketball	explain	15	carry	51	avt
basketball	impress	15	aim	49	avt
basketball	understand	15	huff	48	avt
basketball	overcome	15	vote	48	avt
basketball	retain	15	switch	48	avt
basketball	doubt	14	visit	46	avt
basketball	engage	14	read	44	avt
basketball	indicate	14	hurt	44	avt
basketball	tend	13	produce	43	avt
basketball	dominate	13	stretch	43	avt
basketball	investigate	13	kick	43	avt
basketball	fulfill	12	kickboxing	41	avt
basketball	reborn	12	expand	39	avt
basketball	convince	11	fill	38	avt
basketball	prosper	11	ignite	38	avt
basketball	discover	11	shut	37	avt
basketball	vary	10	bounce	36	avt
basketball	require	10	flip	36	avt
basketball	aspire	9	resume	36	avt
basketball	affect	9	sweep	35	avt
basketball	boast	9	raise	35	avt
basketball	shall	9	fly	34	avt
basketball	opt	9	spare	33	avt
basketball	differ	8	capture	32	avt
bomb	love	580	hit	1835	avt
bomb	get	368	set	1139	avt
bomb	develop	262	detonate	890	avt
bomb	might	174	see	825	avt
bomb	prevent	168	drop	751	avt
bomb	try	147	kill	694	avt
bomb	let	129	work	665	avt
bomb	believe	112	explode	652	avt
bomb	need	109	release	610	avt
bomb	know	106	run	529	avt
bomb	express	94	carry	514	avt
bomb	keep	86	fell	478	avt
bomb	want	78	stop	440	avt
bomb	discover	76	glide	355	avt
bomb	hope	69	live	354	avt
bomb	stay	65	smoke	337	avt
bomb	manage	64	build	330	avt
bomb	investigate	63	strike	312	avt
bomb	continue	59	fall	306	avt
bomb	prepare	58	escape	283	avt
bomb	withstand	55	launch	274	avt
bomb	accommodate	53	open	258	avt
bomb	conduct	53	dive	258	avt
bomb	learn	53	show	247	avt
bomb	decide	48	call	235	avt
bomb	determine	47	dismantle	227	avt
bomb	defend	46	lead	212	avt
bomb	occur	44	blow	209	avt
bomb	care	43	cover	194	avt
bomb	remain	42	hold	188	avt
bomb	ensure	39	saw	185	avt
bomb	wonder	39	nail	181	avt
bomb	detect	37	cast	179	avt
bomb	feel	37	sound	165	avt
bomb	offer	36	fight	165	avt
bomb	achieve	36	fly	162	avt
bomb	reduce	35	cross	159	avt
bomb	commit	33	turn	157	avt
bomb	gain	32	move	156	avt
bomb	require	29	play	155	avt
bomb	retain	29	disarm	152	avt
bomb	prove	28	produce	142	avt
bomb	realize	28	dance	132	avt
bomb	focus	28	mix	128	avt
bomb	wish	27	drive	127	avt
bomb	forget	27	throw	122	avt
bomb	describe	27	slam	116	avt
bomb	maintain	27	reach	115	avt
bomb	establish	26	stink	110	avt
bomb	hate	24	beat	110	avt
bomb	enable	24	cut	110	avt
bomb	represent	24	volunteer	108	avt
bomb	lose	24	kick	107	avt
bomb	understand	24	escort	104	avt
bomb	consider	23	repair	99	avt
bomb	suffer	23	stand	99	avt
bomb	doubt	22	switch	98	avt
bomb	convince	22	dump	97	avt
bomb	rid	22	chuck	96	avt
bomb	agree	22	capture	95	avt
bomb	trust	21	shoot	91	avt
bomb	render	21	hop	88	avt
bomb	demand	21	split	85	avt
bomb	succeed	21	visit	84	avt
bomb	improve	20	drag	82	avt
bomb	simulate	20	break	79	avt
bomb	shall	20	follow	78	avt
bomb	happen	19	google	75	avt
bomb	engage	19	watch	72	avt
bomb	indicate	19	aim	71	avt
bomb	suggest	18	steal	69	avt
bomb	welcome	18	spread	68	avt
bomb	overcome	18	serve	63	avt
bomb	earn	18	figure	62	avt
bomb	blame	17	stick	62	avt
bomb	distract	17	arrive	60	avt
bomb	cease	17	hurt	60	avt
bomb	seem	16	evacuate	59	avt
bomb	intend	15	rise	59	avt
bomb	inform	15	roll	56	avt
bomb	assess	14	bang	54	avt
bomb	neutralize	14	burn	53	avt
bomb	exist	14	sign	52	avt
bomb	commemorate	13	travel	51	avt
bomb	evaluate	12	check	50	avt
bomb	affect	12	disable	49	avt
bomb	explain	12	measure	49	avt
bomb	confirm	12	talk	48	avt
bomb	prompt	12	tear	47	avt
bomb	retaliate	12	shut	45	avt
bomb	thwart	12	penetrate	45	avt
bomb	utilize	11	pack	44	avt
bomb	predict	11	ignite	44	avt
bomb	sustain	11	catch	44	avt
bomb	deny	11	paint	44	avt
bomb	minimize	11	read	42	avt
bomb	forgive	10	collapse	42	avt
bomb	persuade	10	walk	42	avt
bomb	solve	10	pull	41	avt
bomb	contribute	10	spare	40	avt
castle	keep	2606	see	4563	avt
castle	trust	857	work	2429	avt
castle	love	808	open	1951	avt
castle	remain	751	set	1911	avt
castle	care	537	fell	1481	avt
castle	defend	522	live	1342	avt
castle	get	456	build	1214	avt
castle	hope	429	show	1044	avt
castle	stay	394	escape	976	avt
castle	might	289	capture	937	avt
castle	prevent	281	run	825	avt
castle	let	225	cross	791	avt
castle	continue	224	fall	773	avt
castle	exist	193	visit	764	avt
castle	need	188	play	564	avt
castle	gain	172	turn	560	avt
castle	maintain	161	howl	532	avt
castle	resemble	158	stand	520	avt
castle	discover	147	saw	510	avt
castle	offer	141	walk	484	avt
castle	believe	139	release	474	avt
castle	try	130	cast	474	avt
castle	represent	128	hold	470	avt
castle	establish	126	fight	469	avt
castle	know	125	lead	465	avt
castle	express	124	move	435	avt
castle	indicate	122	ditch	413	avt
castle	focus	119	lay	388	avt
castle	develop	115	reach	364	avt
castle	improve	112	repair	353	avt
castle	suggest	107	rebuild	334	avt
castle	investigate	99	serve	309	avt
castle	manage	98	stall	309	avt
castle	learn	96	cut	298	avt
castle	welcome	95	burn	291	avt
castle	fortify	94	stop	284	avt
castle	belong	92	travel	283	avt
castle	settle	88	dance	282	avt
castle	consist	86	sell	273	avt
castle	wish	85	kill	272	avt
castle	retain	84	drive	267	avt
castle	accommodate	81	watch	256	avt
castle	haunt	79	pay	254	avt
castle	describe	77	cover	253	avt
castle	conduct	76	sound	238	avt
castle	inherit	74	break	238	avt
castle	prepare	73	peel	234	avt
castle	decide	70	hunt	223	avt
castle	want	70	figure	222	avt
castle	neglect	70	rise	208	avt
castle	lose	69	split	206	avt
castle	commemorate	68	call	203	avt
castle	promise	67	hit	202	avt
castle	regain	66	arrive	195	avt
castle	ensure	65	flee	193	avt
castle	succeed	64	seize	192	avt
castle	seem	62	sign	192	avt
castle	doubt	59	trim	187	avt
castle	distinguish	58	chuck	168	avt
castle	reinforce	58	occupy	165	avt
castle	reclaim	55	carry	161	avt
castle	demand	53	bury	158	avt
castle	wonder	51	seal	156	avt
castle	agree	51	buy	153	avt
castle	enjoy	49	collapse	149	avt
castle	cope	48	spread	149	avt
castle	depict	48	follow	143	avt
castle	incorporate	47	fly	129	avt
castle	prove	46	knock	127	avt
castle	reduce	46	read	124	avt
castle	feel	45	rob	120	avt
castle	dominate	43	cook	111	avt
castle	negotiate	42	demolish	108	avt
castle	vary	41	raise	108	avt
castle	explain	41	convict	108	avt
castle	promote	40	mix	107	avt
castle	withstand	39	write	106	avt
castle	afford	38	lock	106	avt
castle	shall	38	produce	104	avt
castle	commit	37	step	103	avt
castle	persuade	36	climb	102	avt
castle	occur	35	reverse	100	avt
castle	achieve	35	beat	100	avt
castle	consider	34	bust	96	avt
castle	tame	33	roll	96	avt
castle	recall	33	escort	96	avt
castle	reissue	33	sleep	91	avt
castle	woo	33	wear	90	avt
castle	assume	32	bend	90	avt
castle	convince	32	expand	88	avt
castle	derive	32	paint	88	avt
castle	engage	32	strike	87	avt
castle	determine	32	talk	82	avt
castle	emerge	32	google	81	avt
castle	happen	31	aim	79	avt
castle	solve	31	halt	79	avt
castle	comprise	30	weld	79	avt
castle	enable	30	draw	78	avt
castle	forget	30	sail	77	avt
castle	overcome	30	shut	76	avt
chapel	love	377	cross	2167	avt
chapel	hope	345	work	1835	avt
chapel	trust	241	see	1421	avt
chapel	remain	219	build	1006	avt
chapel	care	207	open	871	avt
chapel	accommodate	193	set	630	avt
chapel	keep	171	live	521	avt
chapel	commemorate	124	serve	431	avt
chapel	establish	112	stall	385	avt
chapel	need	102	visit	288	avt
chapel	might	91	show	277	avt
chapel	get	89	fell	232	avt
chapel	depict	88	run	203	avt
chapel	continue	82	lay	201	avt
chapel	represent	80	hold	191	avt
chapel	exist	80	fall	189	avt
chapel	stay	66	stand	187	avt
chapel	focus	65	saw	176	avt
chapel	maintain	58	drive	173	avt
chapel	offer	57	lead	172	avt
chapel	let	54	play	165	avt
chapel	indicate	49	figure	157	avt
chapel	believe	48	paint	153	avt
chapel	belong	45	turn	139	avt
chapel	consist	45	walk	139	avt
chapel	suggest	42	move	135	avt
chapel	conduct	38	cast	132	avt
chapel	know	36	decorate	126	avt
chapel	welcome	36	cut	122	avt
chapel	prevent	36	repair	116	avt
chapel	incorporate	34	sound	116	avt
chapel	wish	31	pray	103	avt
chapel	want	31	preach	100	avt
chapel	consecrate	29	cover	98	avt
chapel	describe	29	sing	94	avt
chapel	shall	29	sign	91	avt
chapel	resemble	25	bust	90	avt
chapel	adorn	25	forge	88	avt
chapel	improve	24	read	84	avt
chapel	promise	23	call	84	avt
chapel	cope	21	pay	80	avt
chapel	express	21	split	80	avt
chapel	promote	21	dance	80	avt
chapel	demand	20	hit	77	avt
chapel	gain	20	stop	76	avt
chapel	seem	19	rise	73	avt
chapel	retain	19	burn	73	avt
chapel	discover	19	roll	70	avt
chapel	distinguish	18	release	69	avt
chapel	learn	18	rebuild	68	avt
chapel	laud	17	raise	65	avt
chapel	ensure	16	soar	59	avt
chapel	doubt	16	hunt	59	avt
chapel	settle	16	travel	57	avt
chapel	develop	15	follow	56	avt
chapel	explain	15	mix	54	avt
chapel	contribute	15	bury	53	avt
chapel	appoint	15	plough	51	avt
chapel	neglect	14	shed	51	avt
chapel	feel	14	spread	49	avt
chapel	succeed	14	reach	48	avt
chapel	enhance	13	chuck	48	avt
chapel	try	13	collapse	43	avt
chapel	comprise	12	weld	41	avt
chapel	admire	12	escape	40	avt
chapel	enjoy	12	carry	40	avt
chapel	happen	11	volunteer	39	avt
chapel	occur	11	smoke	37	avt
chapel	relate	11	hear	36	avt
chapel	achieve	11	hang	36	avt
chapel	facilitate	10	talk	36	avt
chapel	fulfill	10	expand	35	avt
chapel	earn	10	write	35	avt
chapel	consider	9	sit	35	avt
chapel	undertake	9	demolish	34	avt
chapel	wonder	9	cook	34	avt
chapel	manage	9	step	34	avt
chapel	recall	9	produce	33	avt
chapel	understand	9	lock	31	avt
chapel	attribute	9	occupy	30	avt
chapel	adopt	9	sell	30	avt
chapel	evoke	9	break	30	avt
chapel	symbolize	9	watch	30	avt
chapel	afford	8	timbered	29	avt
chapel	devote	8	speak	29	avt
chapel	require	8	bend	29	avt
chapel	confirm	8	arrive	28	avt
chapel	define	8	stonewall	28	avt
chapel	correspond	8	hide	27	avt
chapel	defend	8	seal	27	avt
chapel	assume	7	notice	26	avt
chapel	reconcile	7	buy	26	avt
chapel	entail	7	fold	26	avt
chapel	decide	7	peel	26	avt
chapel	dominate	7	blow	25	avt
chapel	educate	7	console	25	avt
chapel	determine	7	fight	25	avt
chapel	comply	7	fill	24	avt
chapel	emerge	7	freestanding	24	avt
chapel	investigate	7	kill	24	avt
compilation	love	2170	live	5792	avt
compilation	get	379	release	4274	avt
compilation	reissue	376	work	1426	avt
compilation	let	363	cover	1425	avt
compilation	promote	291	set	1416	avt
compilation	want	190	sound	880	avt
compilation	know	185	dance	865	avt
compilation	hope	170	show	840	avt
compilation	believe	145	mix	824	avt
compilation	feel	141	hit	667	avt
compilation	welcome	139	see	648	avt
compilation	need	138	play	608	avt
compilation	keep	124	lead	472	avt
compilation	wonder	111	split	456	avt
compilation	reprise	109	hop	440	avt
compilation	care	105	roll	365	avt
compilation	might	93	call	336	avt
compilation	stay	89	beat	327	avt
compilation	hate	82	saw	238	avt
compilation	wish	78	kill	227	avt
compilation	coincide	75	run	221	avt
compilation	forget	64	follow	204	avt
compilation	contribute	61	stop	203	avt
compilation	focus	61	cross	191	avt
compilation	express	59	pack	190	avt
compilation	trust	58	open	175	avt
compilation	exist	52	fall	172	avt
compilation	learn	42	kiss	160	avt
compilation	belong	38	sing	159	avt
compilation	commemorate	36	talk	154	avt
compilation	try	36	rise	142	avt
compilation	guess	36	edit	138	avt
compilation	continue	36	turn	138	avt
compilation	doubt	28	cut	136	avt
compilation	consist	27	stand	132	avt
compilation	reborn	27	step	131	avt
compilation	offer	27	break	128	avt
compilation	dare	27	touch	126	avt
compilation	enjoy	27	peel	126	avt
compilation	confide	26	cry	105	avt
compilation	blame	26	fight	105	avt
compilation	achieve	26	swing	103	avt
compilation	promise	25	cast	102	avt
compilation	demand	25	drive	97	avt
compilation	lose	25	switch	96	avt
compilation	represent	24	swim	93	avt
compilation	describe	23	listen	92	avt
compilation	shall	23	hear	85	avt
compilation	understand	22	smash	85	avt
compilation	imagine	20	raise	83	avt
compilation	gain	20	fly	83	avt
compilation	regret	19	shine	80	avt
compilation	remain	19	walk	79	avt
compilation	establish	19	move	77	avt
compilation	consider	18	produce	77	avt
compilation	require	18	bang	71	avt
compilation	generate	17	burn	71	avt
compilation	reduce	16	spin	69	avt
compilation	happen	15	nail	67	avt
compilation	cope	15	fuck	66	avt
compilation	prepare	15	reach	65	avt
compilation	discover	15	drag	64	avt
compilation	lament	14	write	64	avt
compilation	profane	14	eat	61	avt
compilation	prevent	14	scream	60	avt
compilation	suggest	13	smoke	60	avt
compilation	improve	13	sleep	57	avt
compilation	occur	13	shake	56	avt
compilation	beware	13	watch	56	avt
compilation	conduct	13	thrash	55	avt
compilation	suffer	13	hold	55	avt
compilation	enable	12	read	54	avt
compilation	ensure	11	drop	54	avt
compilation	prove	11	pour	53	avt
compilation	explain	11	bop	51	avt
compilation	maintain	11	carry	51	avt
compilation	seem	10	jump	51	avt
compilation	develop	10	sign	51	avt
compilation	manage	10	chuck	50	avt
compilation	undertake	9	shout	50	avt
compilation	depend	9	rob	49	avt
compilation	vary	9	console	46	avt
compilation	capitalize	9	kick	46	avt
compilation	implement	9	blow	45	avt
compilation	envy	8	travel	44	avt
compilation	tame	8	strike	43	avt
compilation	determine	8	escape	42	avt
compilation	wander	8	speak	40	avt
compilation	overthrow	8	merge	39	avt
compilation	redefine	7	buy	39	avt
compilation	inspire	7	tie	39	avt
compilation	tend	7	throw	37	avt
compilation	define	7	catch	37	avt
compilation	shalom	7	shut	36	avt
compilation	facilitate	6	launch	36	avt
compilation	differ	6	flex	36	avt
compilation	deserve	6	push	36	avt
compilation	comprise	6	build	35	avt
compilation	incarnate	6	check	35	avt
compilation	recall	6	stick	35	avt
counter	offer	832	strike	2875	avt
counter	need	361	work	778	avt
counter	prevent	247	set	747	avt
counter	develop	230	see	740	avt
counter	conduct	228	run	597	avt
counter	might	192	move	456	avt
counter	get	179	measure	399	avt
counter	focus	166	launch	340	avt
counter	try	149	turn	334	avt
counter	keep	148	play	315	avt
counter	defend	141	cross	302	avt
counter	love	129	open	296	avt
counter	reduce	118	lead	292	avt
counter	prepare	112	saw	274	avt
counter	maintain	107	fight	270	avt
counter	establish	106	rise	223	avt
counter	continue	106	check	216	avt
counter	let	94	call	214	avt
counter	care	94	hit	213	avt
counter	ensure	81	sit	213	avt
counter	require	81	show	199	avt
counter	seem	80	release	188	avt
counter	improve	77	stop	188	avt
counter	gain	75	reverse	187	avt
counter	promote	75	hold	175	avt
counter	remain	74	capture	174	avt
counter	detect	69	drive	157	avt
counter	consider	67	cover	157	avt
counter	trust	66	spread	150	avt
counter	believe	63	break	147	avt
counter	demand	63	build	140	avt
counter	engage	62	serve	139	avt
counter	hope	60	cut	137	avt
counter	hate	59	read	134	avt
counter	suppress	59	reach	134	avt
counter	implement	57	live	133	avt
counter	know	56	fell	123	avt
counter	regain	56	carry	123	avt
counter	exist	55	figure	122	avt
counter	express	54	step	118	avt
counter	stay	53	fall	111	avt
counter	generate	49	aim	108	avt
counter	investigate	48	buy	104	avt
counter	reinforce	48	push	103	avt
counter	coordinate	47	thrust	101	avt
counter	learn	46	produce	95	avt
counter	prove	44	stand	89	avt
counter	enable	39	beat	87	avt
counter	determine	39	drop	87	avt
counter	occur	38	sign	87	avt
counter	represent	38	notice	85	avt
counter	want	36	rotate	85	avt
counter	describe	35	follow	84	avt
counter	define	34	vote	84	avt
counter	understand	34	cast	83	avt
counter	achieve	34	write	83	avt
counter	explain	33	split	80	avt
counter	manage	33	sell	77	avt
counter	exploit	31	travel	76	avt
counter	decide	31	roll	76	avt
counter	lose	31	jump	75	avt
counter	undertake	30	pay	74	avt
counter	suggest	30	switch	74	avt
counter	enhance	30	escort	72	avt
counter	overthrow	30	escape	70	avt
counter	indicate	30	keel	70	avt
counter	undermine	29	sound	69	avt
counter	repulse	29	raise	62	avt
counter	deny	27	seal	59	avt
counter	rely	26	watch	55	avt
counter	overcome	26	lock	55	avt
counter	feel	26	kill	54	avt
counter	tend	25	kick	54	avt
counter	recognize	25	visit	53	avt
counter	neutralize	25	spin	52	avt
counter	resolve	24	flip	52	avt
counter	contribute	24	halt	51	avt
counter	agree	24	throw	51	avt
counter	deter	23	dance	50	avt
counter	adopt	23	lift	49	avt
counter	convince	22	handle	49	avt
counter	predict	22	pull	47	avt
counter	assess	22	treat	45	avt
counter	succeed	22	crankshaft	45	avt
counter	facilitate	21	expand	42	avt
counter	wish	21	mix	42	avt
counter	commit	21	pack	42	avt
counter	propose	21	lay	42	avt
counter	discover	21	drag	42	avt
counter	reclaim	20	walk	41	avt
counter	consist	20	blow	39	avt
counter	promise	20	sleep	39	avt
counter	cooperate	19	shoot	38	avt
counter	affect	19	dive	37	avt
counter	devise	19	speak	36	avt
counter	integrate	19	draw	36	avt
counter	justify	18	arrive	35	avt
counter	assume	18	collapse	35	avt
counter	compromise	18	volunteer	33	avt
counter	declare	18	jab	33	avt
drive	get	1230	drive	24105	avt
drive	love	779	play	4421	avt
drive	need	635	run	2908	avt
drive	let	476	show	2334	avt
drive	continue	459	lead	2246	avt
drive	keep	375	see	1759	avt
drive	offer	326	set	1431	avt
drive	gain	290	work	1311	avt
drive	might	289	hit	1159	avt
drive	demand	273	live	950	avt
drive	try	271	open	947	avt
drive	reduce	269	google	924	avt
drive	focus	264	turn	870	avt
drive	want	263	cross	837	avt
drive	hope	260	stop	763	avt
drive	improve	257	release	749	avt
drive	develop	248	saw	630	avt
drive	require	245	move	572	avt
drive	know	223	kick	559	avt
drive	learn	220	cover	536	avt
drive	express	214	read	496	avt
drive	prevent	177	walk	496	avt
drive	care	173	cut	493	avt
drive	remain	168	reach	421	avt
drive	achieve	159	sound	412	avt
