Noun	Abs V	co-oc-a	Con V	co-oc-c	CORELEX_TYPE
distance	exceed	92	split	206	atl
distance	overcome	92	launch	195	atl
distance	denote	89	strike	195	atl
distance	engage	89	hold	192	atl
distance	implement	85	escape	187	atl
distance	affect	82	kick	179	atl
distance	promote	76	produce	175	atl
distance	differ	72	beat	173	atl
distance	shall	72	build	165	atl
distance	facilitate	71	watch	158	atl
distance	accommodate	70	lock	150	atl
distance	believe	69	shoot	148	atl
distance	distinguish	65	lay	142	atl
distance	maximize	64	roll	129	atl
distance	trust	64	hear	128	atl
distance	generate	63	touch	124	atl
distance	explain	61	smoke	124	atl
distance	assume	57	pay	122	atl
distance	prefer	55	aim	114	atl
distance	decide	55	lift	113	atl
distance	conduct	55	kill	113	atl
distance	resemble	54	dance	108	atl
distance	lose	54	capture	106	atl
distance	consist	53	handle	106	atl
distance	terminate	53	visit	105	atl
distance	wish	52	pull	101	atl
distance	suppose	51	wear	97	atl
distance	prove	50	penetrate	95	atl
distance	satisfy	50	pivot	93	atl
distance	correspond	49	switch	92	atl
distance	manage	48	halt	91	atl
distance	learn	47	bend	91	atl
distance	emphasize	46	hunt	90	atl
distance	understand	46	sail	90	atl
distance	investigate	45	transmit	89	atl
distance	imply	44	intersect	85	atl
distance	agree	44	cook	84	atl
distance	convey	41	stick	84	atl
distance	perceive	41	catch	83	atl
distance	rely	40	dial	83	atl
distance	recognize	40	communicate	82	atl
distance	evaluate	39	mix	79	atl
distance	expect	38	check	76	atl
distance	specify	38	tie	76	atl
distance	undertake	37	notice	73	atl
distance	enjoy	37	haul	73	atl
distance	derive	36	burn	73	atl
distance	settle	36	swing	73	atl
distance	assess	35	slide	71	atl
distance	prepare	34	drag	68	atl
extreme	occur	504	see	1096	atl
extreme	love	400	show	1011	atl
extreme	care	266	makeover	831	atl
extreme	get	254	dance	820	atl
extreme	need	245	work	756	atl
extreme	might	237	live	601	atl
extreme	focus	222	set	457	atl
extreme	withstand	214	cross	426	atl
extreme	prevent	155	lead	383	atl
extreme	require	135	fight	374	atl
extreme	reduce	131	sound	276	atl
extreme	tend	131	open	266	atl
extreme	express	131	rise	266	atl
extreme	achieve	131	play	255	atl
extreme	keep	120	release	251	atl
extreme	describe	118	run	237	atl
extreme	exist	118	saw	235	atl
extreme	suffer	114	choke	230	atl
extreme	demand	113	reach	210	atl
extreme	develop	107	fall	190	atl
extreme	represent	107	measure	177	atl
extreme	remain	104	mix	167	atl
extreme	affect	95	move	157	atl
extreme	want	93	travel	154	atl
extreme	consider	88	turn	151	atl
extreme	believe	82	cover	144	atl
extreme	seem	80	split	143	atl
extreme	feel	79	hit	142	atl
extreme	maintain	79	produce	136	atl
extreme	offer	78	drive	129	atl
extreme	hate	77	fell	128	atl
extreme	cope	73	step	124	atl
extreme	continue	71	pay	122	atl
extreme	know	69	drop	122	atl
extreme	vary	67	escape	116	atl
extreme	conduct	67	figure	112	atl
extreme	endure	65	cut	111	atl
extreme	promote	64	break	109	atl
extreme	ensure	63	call	102	atl
extreme	overcome	63	spread	101	atl
extreme	indicate	61	draw	101	atl
extreme	tolerate	59	kill	100	atl
extreme	gain	59	stop	99	atl
extreme	neglect	56	stand	99	atl
extreme	stay	55	follow	97	atl
extreme	try	55	hold	96	atl
extreme	explain	50	cast	92	atl
extreme	let	50	sleep	91	atl
extreme	retain	50	shoot	87	atl
extreme	prove	49	build	86	atl
extreme	defend	49	strike	82	atl
extreme	improve	48	bop	81	atl
extreme	hope	47	talk	81	atl
extreme	suggest	47	launch	77	atl
extreme	dislike	46	capture	73	atl
extreme	doubt	46	rob	70	atl
extreme	engage	46	fly	70	atl
extreme	understand	46	thrash	69	atl
extreme	lose	44	wear	68	atl
extreme	thrive	43	handle	67	atl
extreme	determine	40	sign	66	atl
extreme	exceed	37	smoke	65	atl
extreme	compromise	37	collapse	64	atl
extreme	generate	37	spin	64	atl
extreme	shall	35	skate	64	atl
extreme	regret	33	serve	62	atl
extreme	agree	33	watch	58	atl
extreme	commit	32	touch	57	atl
extreme	learn	32	carry	57	atl
extreme	establish	31	lay	54	atl
extreme	induce	30	swing	54	atl
extreme	manage	29	vote	53	atl
extreme	enable	29	beat	53	atl
extreme	constitute	28	push	51	atl
extreme	reject	28	write	51	atl
extreme	happen	27	aim	47	atl
extreme	predict	27	read	45	atl
extreme	earn	27	visit	45	atl
extreme	justify	26	paint	45	atl
extreme	wish	26	stick	44	atl
extreme	trust	26	climb	43	atl
extreme	depict	26	expose	42	atl
extreme	imply	25	dive	42	atl
extreme	portray	25	bash	41	atl
extreme	differ	24	walk	41	atl
extreme	prefer	24	roll	41	atl
extreme	emphasize	24	stretch	40	atl
extreme	recognize	24	hop	40	atl
extreme	mitigate	24	raise	40	atl
extreme	terminate	24	cook	39	atl
extreme	discover	24	kiss	39	atl
extreme	render	23	jump	38	atl
extreme	define	23	pose	37	atl
extreme	prepare	23	pack	37	atl
extreme	adopt	23	burn	37	atl
extreme	impose	22	waste	36	atl
extreme	provoke	22	tilt	36	atl
extreme	distrust	21	eat	36	atl
extreme	blame	21	speak	35	atl
extreme	consist	21	kick	33	atl
focus	focus	6523	work	6178	atl
focus	care	1010	show	2195	atl
focus	need	970	set	1200	atl
focus	love	839	live	878	atl
focus	tend	820	see	877	atl
focus	continue	546	release	806	atl
focus	develop	520	play	788	atl
focus	improve	450	move	656	atl
focus	keep	440	open	652	atl
focus	get	417	sound	581	atl
focus	might	364	run	572	atl
focus	maintain	353	lead	547	atl
focus	want	336	dance	497	atl
focus	remain	303	break	495	atl
focus	promote	296	saw	442	atl
focus	hope	287	cross	415	atl
focus	offer	265	turn	397	atl
focus	achieve	247	cast	342	atl
focus	reduce	236	stop	330	atl
focus	let	230	travel	314	atl
focus	trust	222	cover	293	atl
focus	ensure	213	build	291	atl
focus	demand	212	follow	290	atl
focus	lose	209	serve	282	atl
focus	understand	194	hold	279	atl
focus	establish	186	switch	277	atl
focus	feel	171	aim	271	atl
focus	gain	165	produce	271	atl
focus	emphasize	164	drive	268	atl
focus	enable	163	step	257	atl
focus	prevent	162	talk	256	atl
focus	try	161	expand	255	atl
focus	stay	158	launch	252	atl
focus	determine	156	split	245	atl
focus	conduct	150	fight	242	atl
focus	learn	147	rise	231	atl
focus	require	144	call	230	atl
focus	engage	143	figure	226	atl
focus	enhance	143	fall	221	atl
focus	know	136	touch	207	atl
focus	express	136	write	182	atl
focus	believe	133	hop	181	atl
focus	represent	132	cut	178	atl
focus	affect	124	capture	172	atl
focus	occur	121	reach	170	atl
focus	exist	115	sell	164	atl
focus	describe	110	hit	160	atl
focus	manage	108	stand	155	atl
focus	consider	106	spread	149	atl
focus	decide	106	spin	143	atl
focus	seem	105	waste	141	atl
focus	wish	102	drop	133	atl
focus	suggest	102	escape	127	atl
focus	vary	102	pay	125	atl
focus	ignore	94	read	124	atl
focus	indicate	93	watch	124	atl
focus	define	91	raise	123	atl
focus	prepare	89	lay	117	atl
focus	contribute	87	sign	115	atl
focus	facilitate	84	google	114	atl
focus	retain	84	measure	114	atl
focus	investigate	83	draw	112	atl
focus	explain	79	mix	110	atl
focus	implement	77	push	106	atl
focus	educate	69	beat	103	atl
focus	generate	69	console	102	atl
focus	differ	67	strike	101	atl
focus	rely	66	vote	100	atl
focus	promise	64	check	91	atl
focus	detect	62	fell	89	atl
focus	prefer	61	visit	87	atl
focus	incorporate	61	walk	85	atl
focus	broaden	61	shut	84	atl
focus	neglect	59	publish	82	atl
focus	solve	57	roll	82	atl
focus	overcome	57	repair	81	atl
focus	forget	56	sleep	81	atl
focus	encompass	55	swing	80	atl
focus	assume	54	cook	78	atl
focus	hate	54	volunteer	77	atl
focus	welcome	53	collect	76	atl
focus	resign	53	carry	74	atl
focus	integrate	52	jump	74	atl
focus	analyze	51	fly	74	atl
focus	cease	50	pull	72	atl
focus	regain	48	hunt	69	atl
focus	ought	47	combine	67	atl
focus	evolve	47	treat	67	atl
focus	discover	47	escort	67	atl
focus	relate	45	lock	67	atl
focus	emerge	45	speak	65	atl
focus	adopt	45	twitter	64	atl
focus	accommodate	44	kill	63	atl
focus	consist	44	tackle	56	atl
focus	agree	44	paint	56	atl
focus	succeed	44	communicate	53	atl
focus	prove	43	tilt	53	atl
focus	blame	43	handle	53	atl
focus	recognize	43	embrace	52	atl
focus	sustain	43	collapse	52	atl
parallel	postulate	345	run	2736	atl
parallel	exist	236	work	1438	atl
parallel	occur	202	see	1286	atl
parallel	love	200	set	1266	atl
parallel	continue	191	cross	894	atl
parallel	remain	181	lead	430	atl
parallel	need	178	drive	407	atl
parallel	focus	172	open	393	atl
parallel	develop	158	show	375	atl
parallel	coordinate	157	travel	342	atl
parallel	might	145	turn	315	atl
parallel	consist	140	split	301	atl
parallel	let	133	play	295	atl
parallel	reduce	118	cut	292	atl
parallel	express	118	move	281	atl
parallel	establish	106	figure	220	atl
parallel	get	102	live	208	atl
parallel	consider	100	build	201	atl
parallel	represent	98	rise	195	atl
parallel	require	93	spin	193	atl
parallel	offer	91	sound	192	atl
parallel	maintain	90	release	189	atl
parallel	prevent	90	draw	189	atl
parallel	keep	88	follow	185	atl
parallel	improve	86	vote	183	atl
parallel	achieve	83	saw	178	atl
parallel	tend	78	fold	157	atl
parallel	describe	78	read	154	atl
parallel	define	76	produce	153	atl
parallel	indicate	76	intersect	147	atl
parallel	conduct	64	step	144	atl
parallel	suggest	61	stop	134	atl
parallel	care	60	stretch	131	atl
parallel	seem	59	strike	131	atl
parallel	accommodate	58	shear	128	atl
parallel	enable	57	cast	127	atl
parallel	implement	57	slip	122	atl
parallel	compute	54	lift	119	atl
parallel	compromise	53	fall	117	atl
parallel	stay	53	carry	112	atl
parallel	determine	52	stand	112	atl
parallel	know	51	measure	111	atl
parallel	generate	50	lay	110	atl
parallel	ensure	47	switch	110	atl
parallel	demand	47	hold	109	atl
parallel	solve	46	spread	106	atl
parallel	gain	45	walk	99	atl
parallel	hope	44	dance	99	atl
parallel	prove	42	reach	98	atl
parallel	learn	40	cover	97	atl
parallel	emerge	40	vertices	96	atl
parallel	assume	39	reverse	92	atl
parallel	differ	38	serve	88	atl
parallel	diverge	38	launch	82	atl
parallel	facilitate	37	fly	82	atl
parallel	understand	37	sign	80	atl
parallel	try	36	merge	79	atl
parallel	feel	36	handle	78	atl
parallel	shall	34	write	76	atl
parallel	happen	32	break	74	atl
parallel	detect	31	escape	69	atl
parallel	believe	30	visit	69	atl
parallel	conjugate	30	fight	68	atl
parallel	manage	30	call	65	atl
parallel	constitute	30	thrust	64	atl
parallel	correspond	30	slide	63	atl
parallel	explain	29	roll	62	atl
parallel	resemble	29	hit	61	atl
parallel	distinguish	29	lock	59	atl
parallel	prefer	28	bend	58	atl
parallel	trust	28	drag	52	atl
parallel	promote	28	dip	52	atl
parallel	discover	27	touch	50	atl
parallel	settle	24	kill	49	atl
parallel	wonder	23	rotate	47	atl
parallel	suppose	22	elongate	46	atl
parallel	wish	22	mix	46	atl
parallel	engage	22	ditch	46	atl
parallel	depend	21	jump	46	atl
parallel	qualify	21	swing	46	atl
parallel	vary	21	watch	44	atl
parallel	terminate	21	combine	42	atl
parallel	defend	21	fell	42	atl
parallel	exploit	20	drop	42	atl
parallel	evaluate	20	permit	41	atl
parallel	comprise	20	pull	40	atl
parallel	rely	20	stick	40	atl
parallel	utilize	20	expand	39	atl
parallel	denote	20	push	38	atl
parallel	imagine	19	shed	38	atl
parallel	evolve	19	tie	38	atl
parallel	recognize	19	beat	36	atl
parallel	adopt	19	slit	35	atl
parallel	simplify	18	tilt	35	atl
parallel	incorporate	18	check	35	atl
parallel	retain	18	sit	34	atl
parallel	prepare	18	screw	34	atl
parallel	doubt	17	aim	33	atl
parallel	realize	17	capture	32	atl
parallel	enhance	17	halt	32	atl
