Noun	Abs V	co-oc-a	Con V	co-oc-c	CORELEX_TYPE
orange	achieve	22	measure	74	ftp
orange	ensure	21	follow	71	ftp
orange	denote	21	visit	71	ftp
orange	require	21	travel	70	ftp
orange	shall	21	pay	66	ftp
orange	recall	20	hunt	64	ftp
orange	correspond	20	whip	61	ftp
orange	accommodate	19	pick	59	ftp
orange	determine	19	draw	59	ftp
orange	symbolize	19	kiss	57	ftp
orange	wish	18	capture	56	ftp
orange	hate	18	fill	56	ftp
orange	declare	18	eat	56	ftp
orange	promise	18	watch	55	ftp
orange	overthrow	18	dim	54	ftp
orange	doubt	17	spin	52	ftp
orange	comprise	17	talk	52	ftp
orange	dare	17	kill	51	ftp
orange	adopt	17	stick	51	ftp
orange	recognize	16	extract	50	ftp
orange	depict	16	pack	50	ftp
orange	incorporate	16	rob	49	ftp
orange	signify	15	strike	49	ftp
orange	generate	15	switch	49	ftp
orange	enjoy	15	step	49	ftp
orange	facilitate	14	lay	47	ftp
orange	assume	14	sing	46	ftp
orange	happen	14	smell	45	ftp
orange	explain	14	spruce	45	ftp
orange	manage	14	wash	45	ftp
orange	succeed	14	lick	45	ftp
orange	contribute	13	jump	44	ftp
orange	appoint	13	buy	43	ftp
orange	differentiate	12	shut	43	ftp
orange	regain	12	bang	43	ftp
orange	compromise	12	shoot	43	ftp
orange	impart	12	shed	43	ftp
rose	love	2822	show	2122	ftp
rose	get	563	see	1718	ftp
rose	know	332	work	1607	ftp
rose	demand	331	play	1576	ftp
rose	let	315	cross	1317	ftp
rose	trust	300	lead	1271	ftp
rose	hope	299	cast	1192	ftp
rose	care	269	fell	1133	ftp
rose	stay	209	set	1105	ftp
rose	want	199	live	1083	ftp
rose	keep	196	release	1075	ftp
rose	need	181	hit	861	ftp
rose	represent	165	run	847	ftp
rose	express	147	open	747	ftp
rose	might	143	dance	639	ftp
rose	believe	138	cover	574	ftp
rose	focus	136	figure	553	ftp
rose	continue	133	kiss	503	ftp
rose	promise	132	fall	449	ftp
rose	remain	118	saw	447	ftp
rose	woo	116	cut	447	ftp
rose	try	115	rise	435	ftp
rose	feel	113	sound	384	ftp
rose	offer	108	call	384	ftp
rose	lose	97	fight	337	ftp
rose	wonder	93	beat	329	ftp
rose	gain	93	vote	321	ftp
rose	wish	88	drive	317	ftp
rose	defend	87	turn	309	ftp
rose	develop	85	cook	292	ftp
rose	welcome	79	walk	290	ftp
rose	reprise	75	talk	286	ftp
rose	learn	73	bloom	280	ftp
rose	decide	69	seal	278	ftp
rose	prevent	64	stand	260	ftp
rose	earn	64	move	251	ftp
rose	shall	62	reach	238	ftp
rose	promote	57	break	236	ftp
rose	exist	57	smoke	236	ftp
rose	manage	53	rob	229	ftp
rose	discover	53	hunt	226	ftp
rose	improve	51	spread	223	ftp
rose	hate	51	hold	219	ftp
rose	achieve	51	kill	219	ftp
rose	establish	50	serve	216	ftp
rose	conduct	50	tie	209	ftp
rose	reissue	49	visit	208	ftp
rose	indicate	49	stop	205	ftp
rose	retain	46	escape	195	ftp
rose	cope	45	split	190	ftp
rose	prove	45	roll	188	ftp
rose	forget	45	mix	187	ftp
rose	belong	42	read	185	ftp
rose	ensure	42	pay	184	ftp
rose	occur	41	sign	183	ftp
rose	agree	41	travel	176	ftp
rose	explain	40	sing	174	ftp
rose	suggest	39	speak	169	ftp
rose	understand	39	pick	165	ftp
rose	enjoy	39	watch	164	ftp
rose	dominate	38	slash	160	ftp
rose	describe	38	write	159	ftp
rose	doubt	37	produce	152	ftp
rose	investigate	35	touch	151	ftp
rose	seem	34	hop	149	ftp
rose	resemble	34	step	143	ftp
rose	consider	33	follow	140	ftp
rose	qualify	33	volunteer	134	ftp
rose	determine	32	strike	134	ftp
rose	maintain	32	cry	131	ftp
rose	reduce	31	fly	127	ftp
rose	settle	31	draw	126	ftp
rose	succeed	31	sleep	122	ftp
rose	accommodate	30	build	119	ftp
rose	engage	30	lay	119	ftp
rose	commemorate	30	wash	118	ftp
rose	convince	29	jump	118	ftp
rose	guess	29	launch	114	ftp
rose	prepare	29	throw	112	ftp
rose	happen	27	capture	109	ftp
rose	tend	27	buy	108	ftp
rose	realize	27	sell	108	ftp
rose	blame	26	drop	108	ftp
rose	depict	26	paint	108	ftp
rose	propose	26	float	107	ftp
rose	overcome	25	blend	102	ftp
rose	contribute	24	chuck	98	ftp
rose	portray	24	wear	97	ftp
rose	emerge	24	pour	95	ftp
rose	suffer	24	swing	91	ftp
rose	resign	23	fill	89	ftp
rose	rid	22	arrive	84	ftp
rose	dare	22	google	83	ftp
rose	exceed	21	reverse	82	ftp
rose	compromise	21	raise	81	ftp
rose	expect	21	carry	81	ftp
rose	recall	21	shine	80	ftp
rose	adopt	21	kick	80	ftp
rose	imagine	20	catch	78	ftp
rose	vary	20	comb	78	ftp
