Noun	Abs V	co-oc-a	Con V	co-oc-c	CORELEX_TYPE
edition	incorporate	43	paint	185	arg
edition	distinguish	41	sell	184	arg
edition	ensure	40	notice	181	arg
edition	seem	40	step	175	arg
edition	suggest	40	sign	173	arg
edition	woo	40	escape	164	arg
edition	accommodate	39	strike	163	arg
edition	recall	38	sleep	156	arg
edition	correspond	38	bang	154	arg
edition	prevent	38	fly	144	arg
edition	prove	37	pay	143	arg
edition	omit	36	rob	141	arg
edition	occur	35	build	131	arg
edition	enjoy	35	brace	130	arg
edition	settle	35	scream	127	arg
edition	adopt	34	spread	125	arg
edition	belong	33	visit	124	arg
edition	facilitate	33	shout	123	arg
edition	conform	33	pour	114	arg
edition	excel	33	speak	112	arg
edition	guess	33	illustrate	107	arg
edition	overcome	33	drop	105	arg
edition	blame	32	raise	101	arg
edition	require	32	vote	100	arg
edition	manage	31	carry	96	arg
edition	recognize	31	aim	94	arg
edition	paraphrase	31	catch	93	arg
edition	comprise	29	kick	93	arg
edition	reduce	29	shoot	91	arg
edition	opt	28	serve	90	arg
library	trust	948	see	5867	arg
library	establish	787	open	5756	arg
library	love	611	work	5277	arg
library	need	581	set	1894	arg
library	offer	454	read	1288	arg
library	care	436	sound	1285	arg
library	focus	433	build	1184	arg
library	get	420	run	1166	arg
library	develop	381	serve	909	arg
library	promote	349	show	764	arg
library	maintain	341	cross	739	arg
library	remain	317	google	711	arg
library	exist	311	fall	646	arg
library	accommodate	292	dance	643	arg
library	hope	291	saw	620	arg
library	keep	266	play	603	arg
library	demand	264	live	590	arg
library	improve	250	release	555	arg
library	continue	245	visit	550	arg
library	require	241	hold	534	arg
library	learn	231	move	506	arg
library	might	214	drive	464	arg
library	express	195	call	460	arg
library	discover	187	cast	442	arg
library	know	171	expand	428	arg
library	manage	168	cover	425	arg
library	implement	165	sign	423	arg
library	consist	153	cook	391	arg
library	let	149	volunteer	370	arg
library	ensure	147	hunt	336	arg
library	welcome	130	lead	308	arg
library	facilitate	127	bust	296	arg
library	laud	115	travel	292	arg
library	want	113	turn	275	arg
library	commemorate	112	write	273	arg
library	contribute	110	pay	269	arg
library	conduct	106	check	268	arg
library	stay	106	raise	241	arg
library	enable	104	launch	228	arg
library	enhance	98	collect	216	arg
library	earn	94	walk	216	arg
library	represent	93	figure	211	arg
library	gain	87	roll	203	arg
library	comprise	86	split	195	arg
library	generate	86	stop	186	arg
library	shall	85	stand	186	arg
library	consider	84	spread	174	arg
library	enjoy	83	rise	174	arg
library	prevent	82	talk	172	arg
library	describe	81	vote	171	arg
library	prepare	78	publish	163	arg
library	incorporate	76	sell	161	arg
library	belong	74	produce	160	arg
library	reduce	68	handwritten	158	arg
library	wonder	67	console	154	arg
library	integrate	66	pick	153	arg
library	inform	66	buy	150	arg
library	wish	64	escape	146	arg
library	retain	61	step	145	arg
library	indicate	61	watch	142	arg
library	educate	60	pack	140	arg
library	believe	59	bend	137	arg
library	afford	57	cut	137	arg
library	determine	57	fight	135	arg
library	achieve	56	aim	134	arg
library	promise	54	occupy	133	arg
library	reissue	53	sit	130	arg
library	decide	52	handle	128	arg
library	investigate	52	fell	121	arg
library	utilize	51	reach	119	arg
library	encompass	51	break	112	arg
library	try	49	follow	108	arg
library	feel	49	seal	107	arg
library	engage	48	repair	105	arg
library	vary	47	slide	105	arg
library	define	46	measure	102	arg
library	suggest	45	rebuild	101	arg
library	rely	44	hit	100	arg
library	enrich	44	listen	98	arg
library	recognize	43	shut	96	arg
library	coordinate	43	strike	95	arg
library	seem	39	stonewall	94	arg
library	adopt	39	bloom	88	arg
library	relate	37	drop	88	arg
library	solve	37	notice	87	arg
library	render	36	lay	87	arg
library	collaborate	34	carry	86	arg
library	depend	34	reverse	84	arg
library	constitute	34	paint	84	arg
library	agree	34	speak	79	arg
library	depict	33	twitter	79	arg
library	excel	33	edit	78	arg
library	understand	33	rob	76	arg
library	resemble	31	fill	73	arg
library	evaluate	30	fly	71	arg
library	occur	29	lock	69	arg
library	approve	29	capture	68	arg
library	assume	28	sing	67	arg
library	explain	28	touch	66	arg
library	doubt	27	draw	66	arg
network	love	1581	show	18544	arg
network	care	1384	see	5908	arg
network	develop	1130	live	5165	arg
network	establish	1064	run	4079	arg
network	focus	950	work	3926	arg
network	offer	937	play	3620	arg
network	express	922	launch	3356	arg
network	get	865	set	3217	arg
network	need	840	open	3005	arg
network	demand	799	talk	2151	arg
network	improve	781	call	1809	arg
network	maintain	696	release	1807	arg
network	promote	678	build	1636	arg
network	continue	669	cross	1336	arg
network	reduce	635	cast	1232	arg
network	trust	632	carry	1226	arg
network	keep	485	pay	1220	arg
network	manage	461	lead	1202	arg
network	might	436	switch	1173	arg
network	gain	412	move	1106	arg
network	require	408	travel	1089	arg
network	let	405	fall	1078	arg
network	ensure	396	expand	1009	arg
network	remain	378	serve	985	arg
network	enable	372	fight	891	arg
network	exist	372	hit	884	arg
network	represent	362	reach	804	arg
network	hope	358	produce	801	arg
network	implement	322	shut	773	arg
network	prevent	316	drive	765	arg
network	determine	282	sign	694	arg
network	learn	278	stop	683	arg
network	vary	276	saw	663	arg
network	facilitate	272	swim	636	arg
network	achieve	267	spread	619	arg
network	know	264	cover	614	arg
network	renew	240	cut	608	arg
network	want	239	turn	606	arg
network	consist	238	google	578	arg
network	wish	232	spin	578	arg
network	detect	225	sound	569	arg
network	discover	224	split	526	arg
network	integrate	222	sell	513	arg
network	describe	218	volunteer	507	arg
network	stay	209	communicate	460	arg
network	consider	204	mix	460	arg
network	rely	204	spike	419	arg
network	enhance	200	dance	417	arg
network	occur	196	watch	411	arg
network	define	185	aim	407	arg
network	accommodate	180	twitter	402	arg
network	affect	178	step	392	arg
network	generate	176	break	389	arg
network	contribute	168	figure	377	arg
network	understand	167	rise	370	arg
network	believe	166	measure	342	arg
network	coordinate	163	fill	320	arg
network	conduct	153	eat	311	arg
network	utilize	149	stand	308	arg
network	try	145	follow	285	arg
network	prosper	144	buy	275	arg
network	cease	141	transmit	272	arg
network	retain	140	read	270	arg
network	analyze	138	strike	268	arg
network	engage	136	escape	256	arg
network	indicate	133	hop	253	arg
network	hate	130	drop	251	arg
network	wonder	126	dial	251	arg
network	belong	122	beat	246	arg
network	comprise	120	handle	246	arg
network	lose	118	hold	240	arg
network	welcome	117	capture	226	arg
network	investigate	114	rob	226	arg
network	collaborate	112	pack	225	arg
network	constitute	109	check	224	arg
network	incorporate	106	console	222	arg
network	compute	103	wear	218	arg
network	inform	102	pick	214	arg
network	tend	101	kiss	209	arg
network	opt	100	roll	200	arg
network	suggest	96	notice	198	arg
network	configure	96	cook	197	arg
network	feel	94	write	191	arg
network	guarantee	93	waste	187	arg
network	solve	89	collapse	187	arg
network	prepare	89	kickboxing	184	arg
network	earn	89	repair	177	arg
network	predict	88	fell	177	arg
network	agree	85	touch	173	arg
network	depend	84	merge	172	arg
network	evaluate	82	raise	171	arg
network	evolve	82	reverse	158	arg
network	exploit	81	stretch	154	arg
network	adopt	81	vote	154	arg
network	happen	80	draw	151	arg
network	compromise	79	push	147	arg
network	recognize	79	walk	144	arg
network	shall	79	catch	144	arg
network	cope	78	haul	140	arg
network	decide	78	fly	140	arg
secondary	care	878	see	1975	arg
secondary	offer	542	work	1274	arg
secondary	focus	519	play	914	arg
secondary	occur	482	run	878	arg
secondary	continue	437	open	835	arg
secondary	need	417	set	827	arg
secondary	develop	376	lead	625	arg
secondary	trust	292	serve	522	arg
secondary	might	231	produce	459	arg
secondary	prevent	205	show	437	arg
secondary	love	197	cross	427	arg
secondary	get	196	roll	405	arg
secondary	improve	195	drive	342	arg
secondary	establish	194	sign	313	arg
secondary	prepare	190	move	289	arg
secondary	demand	181	cast	282	arg
secondary	remain	175	turn	277	arg
secondary	reduce	175	travel	267	arg
secondary	require	162	launch	231	arg
secondary	exist	158	split	226	arg
secondary	gain	154	live	223	arg
secondary	consist	146	fall	210	arg
secondary	determine	137	saw	208	arg
secondary	indicate	136	figure	199	arg
secondary	express	124	pick	194	arg
secondary	represent	111	follow	189	arg
secondary	maintain	111	measure	183	arg
secondary	hope	110	cover	176	arg
secondary	tend	110	release	173	arg
secondary	promote	110	aim	170	arg
secondary	accommodate	109	build	170	arg
secondary	conduct	102	hold	168	arg
secondary	educate	100	rise	168	arg
secondary	achieve	100	dance	165	arg
secondary	earn	100	spread	164	arg
secondary	learn	99	carry	164	arg
secondary	consider	98	step	160	arg
secondary	ensure	95	reach	158	arg
secondary	contribute	93	sound	153	arg
secondary	distinguish	91	cut	142	arg
secondary	affect	80	read	140	arg
secondary	keep	80	strike	120	arg
secondary	vary	78	sit	119	arg
secondary	stay	78	wear	117	arg
secondary	enable	73	pay	114	arg
secondary	engage	72	drop	112	arg
secondary	generate	69	hit	109	arg
secondary	describe	67	call	104	arg
secondary	suggest	66	break	100	arg
secondary	predict	66	waste	98	arg
secondary	facilitate	61	expand	97	arg
secondary	qualify	61	scrub	94	arg
secondary	differ	60	stop	92	arg
secondary	wish	58	write	90	arg
secondary	want	58	stand	87	arg
secondary	manage	57	speak	85	arg
secondary	belong	56	peel	82	arg
secondary	adopt	56	sell	78	arg
secondary	seem	55	lay	78	arg
secondary	induce	55	switch	76	arg
secondary	let	54	treat	73	arg
secondary	prove	51	fold	73	arg
secondary	detect	50	escape	72	arg
secondary	constitute	49	fight	71	arg
secondary	enhance	47	fly	68	arg
secondary	shall	46	capture	67	arg
secondary	utilize	45	raise	67	arg
secondary	afford	44	mix	66	arg
secondary	believe	43	sing	62	arg
secondary	understand	43	fill	59	arg
secondary	retain	43	fell	58	arg
secondary	know	42	beat	58	arg
secondary	incorporate	41	cook	58	arg
secondary	regulate	40	visit	57	arg
secondary	define	40	walk	56	arg
secondary	explain	38	buy	55	arg
secondary	originate	38	vote	54	arg
secondary	prefer	37	knock	54	arg
secondary	attain	37	shut	51	arg
secondary	emerge	37	combine	51	arg
secondary	implement	37	occupy	50	arg
secondary	admit	36	repair	50	arg
secondary	depend	35	handle	50	arg
secondary	rely	35	seal	50	arg
secondary	succeed	34	draw	49	arg
secondary	opt	33	tie	48	arg
secondary	comprise	32	merge	46	arg
secondary	excel	32	volunteer	45	arg
secondary	assess	32	jump	44	arg
secondary	correspond	32	smoke	44	arg
secondary	feel	32	bend	42	arg
secondary	defend	32	burn	42	arg
secondary	differentiate	30	thrust	41	arg
secondary	woo	30	lift	41	arg
secondary	recognize	29	bind	40	arg
secondary	inhibit	29	push	40	arg
secondary	resemble	29	kill	39	arg
secondary	try	29	spin	38	arg
secondary	settle	29	collapse	37	arg
secondary	assume	28	lock	36	arg
