Noun	Abs V	co-oc-a	Con V	co-oc-c	CORELEX_TYPE
border	confirm	29	catch	54	frt
border	understand	29	lock	54	frt
border	comprise	28	waste	53	frt
border	overcome	28	handle	52	frt
border	doubt	27	roll	51	frt
border	learn	27	drop	47	frt
border	safeguard	27	notice	46	frt
disc	love	1308	set	9223	frt
disc	reissue	776	release	4203	frt
disc	let	323	live	4083	frt
disc	get	310	sound	1496	frt
disc	feel	223	cover	982	frt
disc	want	155	show	905	frt
disc	need	149	mix	879	frt
disc	keep	133	see	830	frt
disc	know	132	drive	806	frt
disc	might	90	play	630	frt
disc	reprise	85	work	592	frt
disc	believe	81	cut	415	frt
disc	hope	80	open	398	frt
disc	demand	74	lead	391	frt
disc	stay	71	dance	386	frt
disc	promote	71	hit	346	frt
disc	welcome	66	run	334	frt
disc	consist	65	pack	314	frt
disc	coincide	62	cross	285	frt
disc	prevent	62	read	260	frt
disc	focus	62	roll	254	frt
disc	develop	61	cast	227	frt
disc	occur	60	edit	208	frt
disc	require	60	split	196	frt
disc	wonder	58	hop	195	frt
disc	express	55	fly	177	frt
disc	offer	53	saw	175	frt
disc	wish	52	turn	172	frt
disc	reduce	52	fold	171	frt
disc	lose	48	fall	168	frt
disc	represent	44	stand	167	frt
disc	promise	41	call	159	frt
disc	exist	41	follow	158	frt
disc	commemorate	39	peel	155	frt
disc	try	38	chuck	152	frt
disc	continue	37	move	150	frt
disc	vary	34	beat	145	frt
disc	forget	34	stop	142	frt
disc	determine	33	hold	138	frt
disc	remain	32	talk	137	frt
disc	tend	32	lock	129	frt
disc	achieve	32	produce	127	frt
disc	accommodate	31	console	126	frt
disc	hate	30	throw	122	frt
disc	trust	29	spin	119	frt
disc	explain	28	sing	107	frt
disc	describe	28	buy	104	frt
disc	maintain	28	break	103	frt
disc	improve	27	write	102	frt
disc	enjoy	27	shout	98	frt
disc	care	27	step	95	frt
disc	happen	26	swing	95	frt
disc	doubt	26	reach	94	frt
disc	indicate	25	flip	94	frt
disc	consider	24	touch	92	frt
disc	resemble	24	kiss	91	frt
disc	imagine	23	reverse	87	frt
disc	suggest	23	elongate	87	frt
disc	learn	23	figure	87	frt
disc	gain	23	walk	85	frt
disc	comprise	22	burn	85	frt
disc	ensure	21	rise	83	frt
disc	blame	21	fight	82	frt
disc	shall	21	cry	74	frt
disc	contribute	20	repair	71	frt
disc	incorporate	20	listen	71	frt
disc	suffer	20	catch	71	frt
disc	prove	19	sign	71	frt
disc	woo	19	launch	70	frt
disc	seem	18	seal	69	frt
disc	assume	18	slip	67	frt
disc	cope	18	lift	65	frt
disc	belong	17	kill	64	frt
disc	differ	17	drag	63	frt
disc	denote	15	rob	62	frt
disc	detect	15	check	60	frt
disc	guess	14	hear	58	frt
disc	affect	13	drop	57	frt
disc	originate	13	wear	56	frt
disc	agree	13	shine	56	frt
disc	discover	13	bang	55	frt
disc	earn	13	tire	54	frt
disc	utilize	12	cook	53	frt
disc	manage	12	sell	52	frt
disc	establish	12	slide	52	frt
disc	solve	12	hide	50	frt
disc	define	12	jump	49	frt
disc	correspond	12	travel	47	frt
disc	dare	12	spread	47	frt
disc	suppose	11	pick	47	frt
disc	facilitate	11	rot	47	frt
disc	lament	11	tear	47	frt
disc	decide	11	switch	45	frt
disc	rely	11	handle	45	frt
disc	withstand	11	watch	44	frt
disc	regret	10	measure	43	frt
disc	enable	10	shake	43	frt
disc	regulate	10	sleep	43	frt
disc	assess	10	rotate	42	frt
disc	exploit	9	escape	41	frt
plane	get	652	set	1548	frt
plane	let	513	fly	1325	frt
plane	coordinate	417	see	1238	frt
plane	focus	337	hit	910	frt
plane	consider	276	open	563	frt
plane	love	214	cross	497	frt
plane	keep	195	figure	465	frt
plane	need	178	travel	416	frt
plane	remain	165	work	412	frt
plane	define	164	escape	404	frt
plane	exist	152	show	387	frt
plane	determine	148	float	365	frt
plane	might	146	turn	361	frt
plane	stay	138	stop	344	frt
plane	represent	130	move	339	frt
plane	prevent	130	vertices	331	frt
plane	try	122	cut	314	frt
plane	know	118	saw	301	frt
plane	gain	101	roll	255	frt
plane	lose	101	spin	254	frt
plane	occur	99	dive	254	frt
plane	correspond	92	fell	253	frt
plane	express	91	reach	250	frt
plane	describe	89	run	250	frt
plane	want	88	lead	244	frt
plane	continue	88	shear	242	frt
plane	reduce	86	shoot	237	frt
plane	assume	81	cover	226	frt
plane	hope	76	sound	225	frt
plane	conjugate	76	slip	224	frt
plane	maintain	76	glide	221	frt
plane	suppose	74	split	210	frt
plane	discover	67	release	207	frt
plane	indicate	66	jump	199	frt
plane	denote	65	live	195	frt
plane	develop	64	hijack	191	frt
plane	investigate	63	strike	190	frt
plane	believe	60	call	189	frt
plane	learn	60	carry	188	frt
plane	generate	60	fall	187	frt
plane	manage	55	cast	167	frt
plane	require	52	break	165	frt
plane	offer	52	lift	165	frt
plane	ensure	51	build	163	frt
plane	achieve	49	escort	160	frt
plane	prove	46	hold	159	frt
plane	satisfy	46	fight	159	frt
plane	wonder	44	launch	157	frt
plane	decide	44	measure	151	frt
plane	realize	43	intersect	148	frt
plane	care	43	tilt	147	frt
plane	belong	42	arrive	145	frt
plane	consist	42	thrust	142	frt
plane	feel	41	kill	141	frt
plane	demand	40	drop	140	frt
plane	vary	38	rotate	139	frt
plane	tend	38	catch	139	frt
plane	regain	37	visit	134	frt
plane	conduct	37	produce	127	frt
plane	solve	37	climb	127	frt
plane	depend	36	smoke	121	frt
plane	trust	36	sign	118	frt
plane	establish	35	play	117	frt
plane	seem	34	stall	114	frt
plane	enable	34	fold	110	frt
plane	coincide	34	drive	109	frt
plane	improve	33	buy	108	frt
plane	differ	32	follow	107	frt
plane	imagine	31	blow	107	frt
plane	detect	31	repair	104	frt
plane	suggest	29	spread	102	frt
plane	engage	29	pour	101	frt
plane	overcome	29	crankshaft	100	frt
plane	happen	28	read	95	frt
plane	convince	28	swing	95	frt
plane	afford	27	explode	93	frt
plane	prepare	27	pull	90	frt
plane	postulate	26	rise	87	frt
plane	accommodate	26	pick	82	frt
plane	propagate	26	step	77	frt
plane	resemble	25	drag	76	frt
plane	emerge	25	ditch	75	frt
plane	specify	25	capture	71	frt
plane	minimize	25	stick	71	frt
plane	affect	24	flee	70	frt
plane	compute	24	serve	70	frt
plane	explain	23	steal	70	frt
plane	welcome	22	fill	67	frt
plane	understand	22	refuel	67	frt
plane	shall	21	check	66	frt
plane	wish	20	pay	64	frt
plane	promote	20	write	63	frt
plane	agree	19	screw	61	frt
plane	simulate	19	evacuate	58	frt
plane	confirm	17	dip	58	frt
plane	suffer	17	watch	58	frt
plane	blame	16	switch	57	frt
plane	distinguish	16	talk	57	frt
plane	expect	15	sail	57	frt
plane	inform	15	slit	56	frt
ridge	love	175	see	1113	frt
ridge	express	133	run	597	frt
ridge	hope	127	cross	591	frt
ridge	continue	114	open	541	frt
ridge	get	108	drive	474	frt
ridge	rid	99	fell	380	frt
ridge	occur	86	capture	379	frt
ridge	trust	73	rise	367	frt
ridge	care	73	climb	355	frt
ridge	gain	72	set	335	frt
ridge	remain	62	work	327	frt
ridge	develop	58	cut	326	frt
ridge	keep	55	reach	279	frt
ridge	might	53	fall	250	frt
ridge	establish	52	elk	240	frt
ridge	defend	50	walk	233	frt
ridge	focus	50	move	226	frt
ridge	prevent	49	turn	219	frt
ridge	consist	48	lead	191	frt
ridge	represent	46	show	188	frt
ridge	exist	44	follow	182	frt
ridge	need	34	live	176	frt
ridge	offer	32	saw	169	frt
ridge	believe	30	break	165	frt
ridge	stay	30	sound	163	frt
ridge	try	28	lift	144	frt
ridge	comprise	26	cover	137	frt
ridge	dominate	26	stand	125	frt
ridge	weaken	26	build	115	frt
ridge	let	25	split	114	frt
ridge	indicate	25	shear	111	frt
ridge	conduct	24	bend	111	frt
ridge	commemorate	24	lay	109	frt
ridge	intensify	23	release	108	frt
ridge	settle	23	push	103	frt
ridge	belong	22	hit	101	frt
ridge	reinforce	22	stretch	99	frt
ridge	accommodate	21	fight	97	frt
ridge	reduce	21	play	95	frt
ridge	require	21	cook	91	frt
ridge	retain	21	hold	89	frt
ridge	know	20	strike	86	frt
ridge	regain	20	serve	84	frt
ridge	suggest	20	buttress	83	frt
ridge	vary	20	volunteer	82	frt
ridge	maintain	20	stop	79	frt
ridge	seem	19	travel	77	frt
ridge	improve	19	cast	77	frt
ridge	qualify	19	spread	75	frt
ridge	determine	19	drop	72	frt
ridge	describe	19	comb	71	frt
ridge	terminate	19	reverse	69	frt
ridge	exploit	18	keel	69	frt
ridge	want	18	step	69	frt
ridge	demand	18	occupy	68	frt
ridge	originate	18	spruce	68	frt
ridge	prepare	17	sign	64	frt
ridge	decide	16	lock	64	frt
ridge	derive	16	ditch	62	frt
ridge	resemble	16	visit	60	frt
ridge	lose	16	scrub	59	frt
ridge	feel	16	mix	57	frt
ridge	tend	15	launch	56	frt
ridge	engage	15	fold	54	frt
ridge	exceed	14	zip	53	frt
ridge	welcome	14	produce	52	frt
ridge	investigate	14	carry	51	frt
ridge	enjoy	14	hydrate	50	frt
ridge	prove	13	call	50	frt
ridge	manage	13	brush	49	frt
ridge	recognize	13	burn	48	frt
ridge	distinguish	13	scramble	47	frt
ridge	promote	13	escape	46	frt
ridge	overcome	13	kill	44	frt
ridge	succeed	12	raise	42	frt
ridge	ensure	11	vote	41	frt
ridge	cope	11	dance	41	frt
ridge	wonder	11	watch	41	frt
ridge	incorporate	11	aim	40	frt
ridge	emerge	11	tangle	40	frt
ridge	discover	11	figure	38	frt
ridge	facilitate	10	hunt	38	frt
ridge	differ	10	seize	38	frt
ridge	wish	10	talk	37	frt
ridge	explain	10	sail	37	frt
ridge	haunt	10	jump	36	frt
ridge	promise	10	slide	35	frt
ridge	learn	10	lick	35	frt
ridge	achieve	10	thrust	34	frt
ridge	earn	10	dip	34	frt
ridge	prefer	9	arrive	33	frt
ridge	enable	9	waste	33	frt
ridge	constitute	9	wash	33	frt
ridge	flatter	9	pay	32	frt
ridge	attain	9	pull	32	frt
ridge	affect	8	tackle	31	frt
ridge	define	8	fly	31	frt
ridge	cheat	8	intersect	30	frt
ridge	suffer	8	draw	30	frt
ridge	shall	8	collapse	29	frt
