Noun	Abs V	co-oc-a	Con V	co-oc-c	CORELEX_TYPE
monument	prove	9	wash	22	lap
monument	afford	9	expand	21	lap
monument	hate	9	bang	21	lap
monument	acknowledge	9	draw	21	lap
monument	blame	9	cry	21	lap
monument	enjoy	9	break	20	lap
monument	agree	9	kill	20	lap
shop	love	701	repair	2928	lap
shop	get	551	work	2244	lap
shop	care	205	set	2070	lap
shop	let	191	open	1774	lap
shop	offer	185	run	1397	lap
shop	keep	164	stop	1262	lap
shop	need	155	show	1018	lap
shop	trust	138	see	1013	lap
shop	express	138	paint	802	lap
shop	stay	134	buy	722	lap
shop	know	120	live	586	lap
shop	remain	120	sell	549	lap
shop	continue	115	sign	513	lap
shop	want	112	play	486	lap
shop	establish	94	swap	449	lap
shop	try	91	visit	432	lap
shop	learn	90	saw	384	lap
shop	might	86	shed	360	lap
shop	focus	86	cast	356	lap
shop	manage	85	release	343	lap
shop	welcome	85	travel	305	lap
shop	demand	82	cross	305	lap
shop	reject	81	stand	280	lap
shop	hope	74	dance	269	lap
shop	earn	74	pay	266	lap
shop	believe	68	tuck	264	lap
shop	promote	68	drive	260	lap
shop	decide	59	watch	254	lap
shop	maintain	59	talk	244	lap
shop	discover	58	produce	240	lap
shop	feel	54	build	233	lap
shop	prevent	54	drop	219	lap
shop	accommodate	52	sound	217	lap
shop	improve	51	cover	213	lap
shop	enjoy	50	skate	210	lap
shop	wish	49	lead	205	lap
shop	exist	46	move	199	lap
shop	develop	45	walk	188	lap
shop	gain	44	hit	187	lap
shop	prepare	43	cook	181	lap
shop	wonder	37	mix	175	lap
shop	investigate	37	smoke	171	lap
shop	implement	37	turn	170	lap
shop	require	36	serve	168	lap
shop	woo	36	fly	166	lap
shop	vary	34	eat	158	lap
shop	conduct	31	call	156	lap
shop	describe	30	dive	155	lap
shop	happen	29	break	152	lap
shop	hate	29	tire	150	lap
shop	lose	29	forge	145	lap
shop	agree	29	strike	145	lap
shop	afford	28	bake	142	lap
shop	represent	27	shut	141	lap
shop	consider	26	cut	139	lap
shop	reduce	25	fall	129	lap
shop	prove	24	hop	123	lap
shop	promise	24	rob	115	lap
shop	tend	22	launch	115	lap
shop	contribute	22	stall	113	lap
shop	reissue	22	tackle	108	lap
shop	reprise	22	spar	105	lap
shop	seem	21	hold	104	lap
shop	settle	21	wear	103	lap
shop	retain	21	fight	101	lap
shop	deserve	20	steal	100	lap
shop	guess	20	escape	99	lap
shop	engage	19	read	97	lap
shop	consist	19	pick	97	lap
shop	resemble	19	arrive	90	lap
shop	defend	19	beat	90	lap
shop	ensure	18	expand	79	lap
shop	determine	18	fell	79	lap
shop	cease	18	carry	77	lap
shop	suggest	17	lock	76	lap
shop	enable	17	kill	70	lap
shop	forget	17	spare	69	lap
shop	solve	17	step	69	lap
shop	prefer	16	nail	69	lap
shop	declare	16	spread	68	lap
shop	rid	16	roll	68	lap
shop	understand	16	raise	67	lap
shop	convince	15	collect	65	lap
shop	dare	15	volunteer	64	lap
shop	intend	14	follow	62	lap
shop	incorporate	14	figure	62	lap
shop	commit	14	split	62	lap
shop	shall	14	notice	61	lap
shop	indicate	14	rise	60	lap
shop	cope	13	write	60	lap
shop	guarantee	13	reach	59	lap
shop	realize	13	console	59	lap
shop	generate	13	check	59	lap
shop	emerge	13	sit	59	lap
shop	facilitate	12	wash	56	lap
shop	forgive	12	hide	54	lap
shop	explain	12	shoot	53	lap
shop	blame	12	hang	52	lap
shop	persuade	12	kiss	50	lap
shop	pretend	12	hunt	49	lap
studio	love	5787	live	17105	lap
studio	get	1758	release	13163	lap
studio	let	1093	work	10726	lap
studio	focus	813	sound	7273	lap
studio	want	721	lead	6807	lap
studio	know	606	show	6737	lap
studio	keep	569	set	5884	lap
studio	feel	562	dance	4509	lap
studio	develop	556	play	3601	lap
studio	promote	551	cast	2286	lap
studio	continue	483	see	2193	lap
studio	welcome	472	cover	1977	lap
studio	stay	458	hop	1971	lap
studio	believe	426	open	1967	lap
studio	hope	422	run	1543	lap
studio	reissue	422	hit	1449	lap
studio	need	418	produce	1410	lap
studio	express	333	mix	1318	lap
studio	wonder	322	fall	1097	lap
studio	establish	322	cut	1081	lap
studio	offer	310	saw	992	lap
studio	trust	274	follow	954	lap
studio	might	270	move	891	lap
studio	try	249	talk	838	lap
studio	remain	239	call	781	lap
studio	care	238	write	721	lap
studio	wish	225	break	708	lap
studio	hate	219	build	697	lap
studio	demand	208	visit	696	lap
studio	learn	199	beat	619	lap
studio	accommodate	167	sing	600	lap
studio	reprise	163	split	598	lap
studio	exist	150	kiss	594	lap
studio	maintain	141	rise	582	lap
studio	collaborate	136	turn	574	lap
studio	promise	134	roll	548	lap
studio	lose	132	stop	545	lap
studio	doubt	129	paint	533	lap
studio	forget	127	drive	524	lap
studio	manage	114	console	485	lap
studio	gain	110	walk	473	lap
studio	achieve	110	rob	425	lap
studio	happen	108	stand	424	lap
studio	contribute	104	hold	410	lap
studio	prepare	104	cross	409	lap
